"deptcode","dimension","pa_last_year_5","pa_last_year_4","pa_last_year_3","pa_last_year_2",pa_last_year
"INDSC","qc","0","0","0","0",31.8060200229438
"INDSC","sk","0","0","0","0",391.764940518024
"INDSC","yt","0","0","0","0",769.812246003793
"IPC","qc","0","0.0121890497234","0","0",0
"ISC","ab","0.760445946273284","0.460554574444045","1.59125371378645","22.3793595188279",34.8089657751349
"ISC","bc","4.28821237057194","5.54129761979903","9.49380097919227","32.9609236109492",37.4656121328847
"ISC","mb","0.371683017222586","0.364227545067693","1.39243257503693","9.19718441699836",3.43540820625429
"ISC","nb","1.51379541154335","2.33807388011633","2.16141481621901","26.6503513599268",30.2575337226236
"ISC","nl","0.767870500300154","1.11898204939676","1.20417667643999","25.1966521872086",11.5272159719061
"ISC","ns","1.84582241680026","1.98159152344473","3.94074281999764","29.1661565708161",34.4103054797255
"ISC","nt","43.4457945828525","47.7729984301413","832.473598500903","39.2536974085029",30.5483088022445
"ISC","nu","0","0","0","106.566701930706",57.2925567682201
"ISC","on","24.6161372537831","33.1443004745398","35.3317311927484","59.2270636151176",67.2758474347501
"ISC","pe","2.57707318087606","2.46623772156067","3.64958602211911","30.5048420582361",22.2027226705042
"ISC","qc","33.5917565502067","18.8017520540072","16.9318314513562","49.0962704562453",47.9792877487583
"ISC","sk","0.498342876244854","0.735642670669683","5.14788523589431","24.8611172920321",23.5273439468091
"ISC","yt","0","3.63006676830871","6.02972821375759","27.3976368159204",235.59786704761
"JUS","ab","7.45799384734637","7.53213415866267","7.46782480383832","7.77248485190854",7.95874877410449
"JUS","bc","8.65171312796634","8.83846420489409","8.69862066685793","8.93980230333858",9.19267909439286
"JUS","mb","4.03595911149868","3.73880096083831","3.87600397524079","3.94618491257794",4.27492719324112
"JUS","nb","11.2975223598982","11.4695200901495","11.8588870513332","12.2957171019438",12.9393270593769
"JUS","nl","14.1797550671037","14.1660728495472","14.1571266433368","14.7820160951808",15.550633298777
"JUS","ns","12.5113669012497","12.9661031368104","13.4551007142013","13.6013213645727",13.252954094769
"JUS","nt","132.256963772543","128.975689616506","140.203805742075","152.924550792459",162.80444899686
"JUS","nu","134.280461924317","134.092583022819","135.021098289111","149.533060037027",146.602519008948
"JUS","on","8.89752791908622","8.81728876502773","8.5844021766211","9.29853408156612",9.36422900142099
"JUS","pe","23.5446245988119","22.3559855676892","23.0637183473117","23.4781089036056",25.3952305083004
"JUS","qc","7.65081893892035","7.63571013708415","7.67603840633514","7.91034818249813",7.85931533999739
"JUS","sk","13.5584533869143","13.5360320099863","13.6774396093137","14.3530084986227",15.9430363262333
"JUS","yt","94.4026008776624","93.6518847589506","93.3954413339452","106.587935323383",108.59353217901
"LAC","on","0","0","0","0.0107872278379783",0.00690405476517169
"ND","ab","0.0298234139960759","0.0297290737284376","0.0299471606908825","0",0
"ND","bc","0.261653017733769","0.268776560354542","0","0.378448153172096",0.0288308584879864
"ND","mb","0.825999563985175","0.834869965194123","0.666185442524486","0.678858126746521",0.69403348869579
"ND","nb","0.159651254104366","0.157420610818207","0","0",0
"ND","nl","6.25421398583124","3.81556260785578","0.51298401588953","0",0
"ND","ns","0.396964126839345","0.278718648379063","0","0",1.44821244035175
"ND","nt","0","3.06958959407939","0","0",0
"ND","nu","0","0","3.29106535650218","89.8701137265274",0
"ND","on","0.520131588765357","0.559039108547035","0.370122673012694","0.763549653442971",0.126225866703967
"ND","qc","0.0232755768269827","0.0447163821437735","0.00574308022309267","0",0.015556117713308
"ND","sk","0","0.14319093804784","0","0",0
"ND","yt","9.20087231082094","8.56122180747595","0","0",0
"NEB","bc","0","0.0702556105919616","0.0944928290918945","0",0.0779582228668577
"NEB","sk","0","0","0","0",0.136632204039702
"NR","ab","21.9221011069932","18.4765506909164","10.1540715486608","9.79479737144402",17.8790818269595
"NR","bc","11.0312573629728","8.82666801872043","7.40744074303365","6.9273643473807",8.87078057692231
"NR","mb","1.25431896906717","0.456502218560823","1.30119115385997","0.0743707855018111",0.150171194426166
"NR","nb","6.52052182758239","3.61044170911557","6.30990253691635","5.30766750063718",4.73842822014067
"NR","nl","1394.46730030318","1431.44565959063","577.853105078975","869.222160598526",476.668494581288
"NR","ns","69.7423780080767","95.2091043852392","49.3065715383187","19.6709609619668",290.879226323537
"NR","nt","0","3.02758466023772","0","2.20740806145424",13.4093388853014
"NR","nu","16.1473692914037","21.196997307368","0","0",0
"NR","on","9.33299375414233","8.53356066947272","4.8870330623622","4.27119578799216",9.07689107928465
"NR","pe","30.6591408508308","29.6463740876914","28.9985898563668","23.4650084095448",17.3310505216632
"NR","qc","10.0725187346955","8.69289177281805","8.03706390524861","8.68547877337322",10.5325821779867
"NR","sk","15.0357041345863","13.4055158171308","5.56049795064097","0.471588174719401",1.22835084075773
"NR","yt","4.09892432837418","7.59457967509595","0","2.86318407960199",0
"NRC","ab","3.45783445970496","2.50686659819478","3.18314002416916","4.80604817182956",2.70670120970346
"NRC","bc","13.8227556292784","13.7972817511028","15.3760587613304","16.5237321225113",15.2272054656633
"NRC","mb","0.679850059346462","0.731548759913577","0.78668516546798","1.33461192710428",0.837599154749786
"NRC","nb","6.81812983234688","5.11533814603123","5.53266091867618","5.16241489079494",5.21750074623298
"NRC","nl","8.60300191454429","10.1379363138227","9.43874397049087","12.4922382633767",10.0613272687627
"NRC","ns","6.34673935217474","5.99639295520331","7.22969253887585","5.59363643214818",5.59350125011767
"NRC","nt","0","0","0","4.02066133945521",0
"NRC","nu","0","3.20752305056164","2.69776968593537","4.54556995503835",0
"NRC","on","2.27262971237452","2.40007975944782","2.79113877694203","4.37809266925626",3.02002376099488
"NRC","pe","11.5400980181479","12.7473316687702","11.6611223400326","10.0495440449911",9.94448013568381
"NRC","qc","3.02474757330674","2.6544188657236","2.71902505953761","3.35419871353777",3.09810705017242
"NRC","sk","2.15374872855526","2.00834462717931","3.11736199529083","5.17644862102215",3.90053346336165
"NRC","yt","0","0","0","2.61761194029851",2.60449250018472
"NSERC","ab","20.1985836785117","20.5752214674904","20.2440142083654","22.2218322065103",21.9620678567497
