dept_code,activity_code,vs_type,pa_last_year_5,pa_last_year_4,pa_last_year_3,pa_last_year_2,pa_last_year
CFIA,BUH15,S,1180308.02,1298149.45,1725532.1600000001,2000801.7,1961923.45
CFIA,BUH15,V,9441145.92,14003176.709999999,15397517.810000002,16223573.64,16663999.56
CFIA,ISS01,S,1962022.92,2138596.1799999997,2028308.6500000001,2499208.79,2464944.62
CFIA,ISS01,V,13671015.54,14438184.07,15867740.8,18256314.97,17734337.2
CFIA,ISS02,S,1359005.97,1505600.9,1648103.44,1963303.2599999998,1727543.87
CFIA,ISS02,V,12488304.209999999,13417775.9,14750414.379999999,13941053.57,13594693.02
CFIA,ISS03,S,1678643.33,265779.97,88697.43,141518.69999999998,112529.37
CFIA,ISS03,V,11007504.98,9122678.03,8309543.699999999,11337995.68,9604297.85
CFIA,ISS04,S,4052794.6300000004,5494166.13,7211409.12,8566168.09,6666992.91
CFIA,ISS04,V,26270270.059999995,32486490.459999997,32342868.81,35244402.88,34338242.91
CFIA,ISS05,S,3155889.39,2201852.25,12864192.08,5818974.199999999,2443212.2
CFIA,ISS05,V,14801942.96,15507698.81,13498249.78,15280104.94,40879280.77
CFIA,ISS06,S,1240880.48,3277843.33,3889204.4,4340102.45,1919154.05
CFIA,ISS06,V,6486561.050000001,6050907.54,6682057.22,6530657.080000001,4930810.25
CFIA,ISS07,S,14595031.49,15621017.02,12063794.27,13913898.82,10805551.4
CFIA,ISS07,V,34071977.47,32737683.189999998,34285552.54,42069548.77,43199476.91
CFIA,ISS08,S,2337701.56,5446130.27,5820087.65,6346548.779999999,3212748.56
CFIA,ISS08,V,12248334.52,7988707.109999999,10231693.07,8702393.09,10757641.17
CFIA,ISS09,S,58209.66,92731.51,41818.22,400250.85,634952.6799999999
CFIA,ISS09,V,671058.76,305011.95999999996,758323.2999999999,4408171.25,1993570.15
CFIA,ISS0Z,S,196730.67,216432.98,252213.83999999997,280648.44,268455.29
CFIA,ISS0Z,V,1619229.52,1886342.56,1873109.88,1949802.96,1714450.46
CGC,BGB01,S,-45430411.09,-19809242.970000003,-12961906.660000004,-14608251.399999999,-21147458.06
CGC,BGB02,S,3936856.94,5222493.88,4620078.97,5298233.03,4818627.41
CGC,BGB02,V,5922947.27,5563359.35,5748125.79,5901459.99,6023525.71
CGC,BGB03,S,2132108.11,2886501.3800000004,3343975.7,3859598.8400000003,3135569.5
CGC,ISS00,S,21379189.540000003,21970896.779999997,21833223.76,24605985.61,23790595.85
CGC,ISS00,V,213402.85,212105.65,504236.62,263030.47,264124.25
CH,BSD01,S,15878837.79,1864430.99,2161549.4200000004,2129066.38,1973226.16
CH,BSD01,V,153329471.8,241366900.96,286689020.87,182975099.57999998,197659514.28
CH,BSD02,S,6172057.4,1902366.9,2006010.71,1931436.0,2027504.19
CH,BSD02,V,27684161.78,34946441.13,35804142.71,32095601.520000003,37497448.05
CH,BSD03,S,262224710.20999998,2010520.46,2291926.6199999996,2757969.68,2555998.69
CH,BSD03,V,346127744.34000003,504055521.76,447181954.85,458875582.85,452555834.81000006
CH,BSE01,S,4380474.71,4404205.86,4668457.5200000005,4959382.66,4963027.07
CH,BSE01,V,41988751.38,34108366.24,102137280.57,50489160.0,37267551.69
CH,BSE02,S,5137221.95,689503.47,788698.87,792970.88,741030.25
CH,BSE02,V,30339418.810000002,41832400.480000004,36972451.09,55153811.54,30464557.87
CH,BSE03,S,46474109.43,1897193.14,2020887.1,2238151.63,2197568.83
CH,BSE03,V,28656669.240000002,81082807.69999999,63850491.78,51362404.85,41064374.33
CH,BSE04,S,93994.42,75513.89,88137.68,90731.0,83481.0
CH,BSE04,V,4986592.82,6137109.42,10178949.08,5523053.2,4638778.7
CH,BSF01,S,87494873.05,1412509.12,1580641.93,1897855.0,2094025.05
CH,BSF01,V,233776047.87,284450778.36,335027011.09,280842614.90999997,320569664.90999997
CH,BSG01,S,1174829.32,1338721.3,1543900.33,1818221.1,2057508.46
CH,BSG01,V,23957299.25,34874288.09,46768624.2,52353666.51,53181020.58
CH,BSG02,S,300779.64,263661.8,179469.52,249705.0,265280.78
CH,BSG02,V,7189407.29,7088904.51,5442688.08,8246423.71,12425526.15
CH,BSG03,S,2485238.41,943122.65,1036515.63,956196.4,900190.48
CH,BSG03,V,59496737.6,112026213.58,162733927.38,223955949.72,187452126.24
CH,BSG04,S,489554.86,539335.95,563113.42,522187.0,496768.25
CH,BSG04,V,12643921.02,15072165.309999999,19363305.52,20678989.17,17708089.509999998
CH,BSH01,S,7273927.93,2140513.29,2388499.81,2539651.68,2687448.07
CH,BSH01,V,455022690.86,489432667.64,623263597.3,603091586.8299999,622798366.48
CH,ISS01,S,4097350.5999999996,4182839.889999999,4679668.909999999,4779675.12,4553364.850000001
CH,ISS01,V,30769829.75,32449544.84,35874031.77,34262951.19,32536309.76
CH,ISS02,S,1586293.12,1491821.51,1554999.73,1624221.0,1600468.86
CH,ISS02,V,12156141.370000001,11628438.9,11842049.1,12250454.63,12099215.09
CH,ISS03,S,31554.86,41090.66,42207.02,52245.0,55654.62
CH,ISS03,V,2148755.33,2578842.0000000005,3703106.81,3427401.75,4079905.8600000003
CH,ISS04,S,1311202.84,1284532.01,1496537.95,1552844.0,1485838.17
CH,ISS04,V,9721106.83,10161985.39,11477612.729999999,11695024.780000001,12043420.16
CH,ISS05,S,977171.31,936316.54,1002653.92,1068027.0,1078690.36
CH,ISS05,V,6265687.359999999,8609013.94,6473601.05,6897295.83,6753959.9399999995
CH,ISS06,S,248715.28,232965.73,234854.32,214986.0,173139.22
CH,ISS06,V,6705110.32,2683268.0,2159861.17,1644978.34,1280772.4300000002
CH,ISS07,S,1269909.3,1345350.19,1404728.92,1458914.0,1405605.88
CH,ISS07,V,13866334.08,17325919.91,16087242.82,16158219.26,15857202.2
CH,ISS08,S,370541.74,302939.87,338179.97,316319.0,380223.88
CH,ISS08,V,4008081.4,3794783.32,3607103.16,4268912.54,5005879.19
CH,ISS09,S,62993.51,88617.83,68974.68,82412.0,84498.92
CH,ISS09,V,428608.92,526093.64,482883.16000000003,605051.0499999999,510187.73
CH,ISS0Z,S,94490.3,132927.29,160940.02,189600.0,170866.96
CH,ISS0Z,V,642844.67,780722.31,1132546.71,1384300.25,1168859.52
CHRC,BSA01,S,465745.85,524523.26,696325.3300000001,771825.52,794275.6
CHRC,BSA01,V,4049876.7600000002,4756831.57,6096746.850000001,6601859.739999999,5716322.749999999
CHRC,BSB01,S,1238259.53,1277123.5,1367178.95,1591244.43,1599431.94
CHRC,BSB01,V,10617513.13,11336751.27,10745827.18,12114834.29,11982638.51
CHRC,BSC01,S,486766.35,783162.06,923445.05,1017957.95,998341.28
CHRC,BSC01,V,3938637.24,6359892.32,7203785.2,7609507.72,7393732.350000001
CHRC,ISS00,S,1178451.05,1246799.98,1275129.89,1600273.9,1549965.2799999998
CHRC,ISS00,V,9023909.15,9501766.08,11044220.69,13570969.77,11529384.019999998
CI,BGD01,S,13946706.53,14297853.64,15894172.219999999,21166853.03,17953603.03
CI,BGD01,V,78576231.93,109032103.94000001,216829717.51,324921728.65,169473161.68
CI,BGD02,S,3975876.25,3002277.42,6351651.800000001,7517176.6,11954236.92
CI,BGD02,V,34193252.73,44491258.73,55263775.980000004,71383507.04,92088822.04
CI,BGD03,S,8817652.55,9639020.670000002,14190509.76,15112569.76,20916375.85
CI,BGD03,V,59210816.12,50773634.56999999,64981830.91,80253706.45,96649643.68
CI,BGE01,S,9193056.57,13781526.33,17786493.16,21336076.759999998,19592458.810000002
CI,BGE01,V,51845616.21,70665511.45,74616246.96,103755366.69,92016877.35
CI,BGE02,S,3372422.52,4219653.49,6272610.71,7872024.92,7013574.39
CI,BGE02,V,23784578.25,33462567.22,47872881.49,53207968.51,51220671.87
CI,BGE03,S,7889008.399999999,10245508.76,10780573.77,12550574.27,11154856.09
CI,BGE03,V,54499961.66,67527987.14,76870098.98,82080224.26,77241449.16
CI,BGE04,S,2225460.95,1632243.67,2887804.74,3485970.98,2843031.46
CI,BGE04,V,15591628.58,17573990.25,20265605.310000002,24751209.95,20259963.970000003
CI,BGE05,S,3975307.5900000003,4122380.48,7786990.0,8880233.95,7437208.07
CI,BGE05,V,133369964.07000001,292833357.52000004,1059406541.35,1043638523.05,632389674.69
CI,BGE06,S,9596110.190000001,13101235.62,10167598.38,12249046.73,12673882.55
CI,BGE06,V,430467461.01000005,391047562.76,893627205.8,1380535511.77,2274354792.67
CI,BGE07,S,4625251.8,4693455.880000001,6040111.85,8216641.789999999,7105646.630000001
CI,BGE07,V,1483544300.18,1580669419.03,1744795255.76,1912325307.74,2045540787.72
CI,BGF01,S,9809166.69,9759862.76,11514207.92,15172612.779999997,13548355.93
CI,BGF01,V,73490961.58,67629645.73,82740384.24,102777341.36,88371960.95
CI,BGF02,S,307079051.53,251457202.04000002,317716768.23999995,101361976.22000003,120626724.76000002
CI,BGF02,V,,,,25000000.0,
CI,ISS01,S,6992624.459999999,6393183.539999999,7811888.01,11041028.469999999,12023540.459999999
CI,ISS01,V,53198061.12,59601076.18000001,60362193.88,83518856.83,88666577.48
CI,ISS02,S,2278571.1799999997,2185062.74,2588881.97,3757543.8899999997,3863995.3
CI,ISS02,V,20964120.439999998,23589228.36,28961489.8,34491160.44,33562777.29
CI,ISS03,S,649423.5800000001,1496597.8199999998,1435701.31,2098360.04,1802788.1
CI,ISS03,V,14016447.69,24356192.88,28649723.869999997,35202290.550000004,42883682.32
CI,ISS04,S,4385958.92,3703653.0700000003,5410455.08,8751690.36,8920293.24
CI,ISS04,V,32819969.87,35113566.419999994,40717606.82,63639725.83,63987755.220000006
CI,ISS05,S,4497052.33,4428263.8100000005,4931307.16,7340865.26,6554606.14
CI,ISS05,V,33573945.3,31145684.939999998,37035668.589999996,52124734.59,47704866.14
CI,ISS06,S,625915.47,1114546.1600000001,1196767.45,1603360.32,1529755.65
CI,ISS06,V,8100195.57,8786395.790000001,5805457.8,10832482.709999997,17869766.11
CI,ISS07,S,5141742.7,7050029.93,7994796.569999999,10542287.66,12837139.59
CI,ISS07,V,121661346.56,155950406.82,176077516.25,199397423.3,220292571.97
CI,ISS08,S,645066.35,1483398.69,767356.99,1119986.08,998258.1500000001
CI,ISS08,V,24064833.16,16378446.22,28832955.06,23400658.4,19982065.64
CI,ISS09,S,153257.15,182496.78,104547.92,140701.01,178711.72
CI,ISS09,V,1711727.21,1282167.53,2740251.66,1592380.21,29438571.229999997
CI,ISS0Z,S,129396.2,174235.94999999998,229094.03,283755.4,376221.83
CI,ISS0Z,V,882551.3099999999,1199386.83,2804272.4899999998,3823871.66,2638192.0500000003
CICS,BWV01,S,273982.49,254355.46000000002,305486.19,426260.38,459031.71
CICS,BWV01,V,3095666.1999999997,2997705.29,4454388.75,5315447.9799999995,5945830.9799999995
CICS,ISS00,S,105696.03,100919.3,123587.04,149756.85,119806.56999999999
CICS,ISS00,V,1189898.16,1540794.6199999999,1416356.64,2031202.68,1600239.8900000001
CIHR,BUI01,S,60758983.89,1110376.34,1106309.28,1185947.5899999999,1150656.99
CIHR,BUI01,V,798902452.9100001,846967219.05,818744192.59,834591653.34,870527569.72
CIHR,BUI02,S,3989591.95,700943.51,750995.26,817909.16,699735.5700000001
CIHR,BUI02,V,66161359.77,63962996.75,71437429.75,76080425.14,92884446.14
CIHR,BUI03,S,142598512.79,2178889.95,2545405.09,3249856.45,3126606.6399999997
CIHR,BUI03,V,397683479.78,433851323.38,402219557.16,385556299.56,408260529.71999997
CIHR,ISS01,S,1171406.88,1279039.1199999999,1407471.9100000001,1788762.98,1913354.33
CIHR,ISS01,V,9090111.99,9686577.639999999,11315818.680000002,12592600.770000001,14151348.66
CIHR,ISS02,S,549937.95,615007.23,694241.2100000001,835583.05,745777.03
CIHR,ISS02,V,4263810.79,4914983.36,5960698.93,6411996.24,5500545.7299999995
CIHR,ISS03,S,24196.0,,,29253.69,29644.78
CIHR,ISS03,V,177302.13,,,209072.49,206787.79
CIHR,ISS04,S,358368.96,406322.89,468339.69,535049.6900000001,487454.3
CIHR,ISS04,V,2796120.4400000004,3920513.65,4015619.01,4280214.92,3788105.95
CIHR,ISS05,S,380201.96,366288.45,401760.74,541808.79,596442.45
CIHR,ISS05,V,2856331.1,2879037.52,3839030.71,6329305.08,6753763.57
CIHR,ISS06,S,236976.97,247589.08,245537.82,248115.89,260861.89
CIHR,ISS06,V,1895991.84,1972853.5799999998,2107889.5100000002,1857944.6199999999,2148588.55
CIHR,ISS07,S,710755.93,562824.56,496741.43,701139.47,620250.66
CIHR,ISS07,V,7421710.0,7251462.87,7374638.91,8411641.57,8292879.039999999
CIHR,ISS08,S,88662.99,85232.65000000001,86375.92,115964.65,121563.49000000002
CIHR,ISS08,V,751353.1900000001,723482.17,707179.91,944760.7,924292.9299999999
CIHR,ISS09,S,23185.98,21860.71,21207.28,22365.82,22424.589999999997
CIHR,ISS09,V,199871.09,174692.84,198339.15,173276.53,158355.51
CIHR,ISS0Z,S,46138.0,51108.29,73828.27,111026.64,121257.10999999999
CIHR,ISS0Z,V,324744.64,368638.93,693299.46,834222.03,878992.15
CMC,BRI00,S,4256563.0,,,,
CMC,BRI00,V,77269696.0,84700406.0,77558634.0,85563916.0,83226822.0
CMHC,BGJ00,S,500269252.15,,587055778.09,-60842882.46,-23098324.73
CMHC,BGJ00,V,2369570939.8,3479275143.94,2508775667.78,2944324178.34,2763894846.5
CMHC,BGK00,S,2152855336.34,,,,
CMHC,BGK00,V,360935086.26,422990999.91,897525731.74,1354405845.62,1360786483.93
CMHC,BGL00,S,1111725.04,,,,
CMHC,BGL00,V,145757620.18,140264244.59,169347902.18,1192383344.08,1342006618.79
CMHR,BRL00,S,2206586.0,,,,
CMHR,BRL00,V,26980802.0,29336716.0,30816799.0,28794533.0,28589790.0
CMI,BRN00,S,2049575.0,,,,
CMI,BRN00,V,8556693.0,9546694.0,8956694.0,10060894.0,10024370.0
CMN,BRQ00,S,5927263.0,,,,
CMN,BRQ00,V,28975764.0,35681183.0,33006375.0,32316345.0,36378308.0
CNEDA,BNL01,S,,452293.19999999995,429435.81,526443.17,525419.49
CNEDA,BNL01,V,18917761.66,24147424.15,22196231.31,21074408.31,22501636.259999998
CNEDA,BNL02,S,4999951.17,352122.62,360142.01,437252.38,428589.48
CNEDA,BNL02,V,63732350.38,50295555.9,68059480.68,49888138.32,42103980.38
CNEDA,BNL03,S,,272295.17,254858.83,356763.13,358481.01
CNEDA,BNL03,V,2331866.71,2409781.4499999997,2528521.3499999996,3125121.72,3199628.18
CNEDA,BNL04,S,,250522.7,233574.4,245818.49,319019.18
CNEDA,BNL04,V,2190244.33,2112207.09,2440846.69,2489558.34,2807940.8699999996
CNEDA,ISS00,S,1966046.3699999999,509276.9,583603.3300000001,573936.5499999999,553401.13
CNEDA,ISS00,V,7081064.18,7570033.97,7990648.62,8640856.74,8178274.930000001
CNMI,BTV00,V,140567000.0,130809588.0,132120769.0,191685507.0,194973753.0
CPC,BUD00,V,22209960.0,22210000.0,22210000.0,22210000.0,22210000.0
CPCC,BWX01,S,355145.55,381506.17000000004,511272.26,675054.41,798640.11
CPCC,BWX01,V,6984722.640000001,11032389.379999999,13310769.72,23488326.31,23796298.560000002
CPCC,BWX02,S,194878.81999999998,181504.26,136898.05000000002,141329.12,162104.29
CPCC,BWX02,V,1842884.51,2215510.85,1656251.69,1598312.15,1876094.29
CPCC,ISS00,S,564591.77,636525.56,748748.44,846312.06,815114.84
CPCC,ISS00,V,12333047.610000001,12887861.93,17770980.12,10682364.049999999,9019059.2
CRRF,BYF00,V,,6180001.0,5115542.0,9000000.0,12092410.0
CRTC,BRT01,S,1849138.76,1937653.97,2145183.41,2493232.62,3085810.5
CRTC,BRT01,V,12212641.83,917164.5499999989,1371329.0600000005,3290246.3699999973,2001712.870000001
CRTC,BRT02,S,2688695.5,2609231.0,2759855.28,3302754.85,3861811.48
CRTC,BRT02,V,4902003.329999998,467170.6799999997,880510.1900000013,1162301.879999999,1694232.6499999985
CRTC,BRT03,S,1436995.9500000002,1341493.15,1400432.22,1549424.56,1533118.93
CRTC,BRT03,V,6308293.93,3432060.79,3676319.8599999994,4385368.119999999,4705954.59
CRTC,ISS00,S,1970194.98,1947789.23,1985156.41,2566392.64,3070218.9899999998
CRTC,ISS00,V,7967145.860000001,1326517.6600000001,806782.5399999991,1156426.8399999999,1315658.8999999985
CSA,BLM01,S,3138471.47,3315139.41,3557207.5700000003,4042732.7199999997,4947131.39
CSA,BLM01,V,108900420.28999999,142249736.92999998,264119166.28000003,206301548.41,383466839.85
CSA,BLM02,S,1709271.3800000001,1714734.1099999999,2546434.5100000002,2268091.84,2396515.2
CSA,BLM02,V,52552812.07,53431561.4,49796298.01,61233233.31999999,60654466.839999996
CSA,BLM03,S,1592209.79,1557449.42,1940889.2000000002,1981889.33,1898472.88
CSA,BLM03,V,104061063.91,105674429.11,103112051.41,95550536.78,95831806.94
CSA,ISS01,S,1551934.8800000001,1354474.34,1689705.4600000002,1710604.55,1994524.36
CSA,ISS01,V,12142289.780000001,10913218.69,14126668.08,14366405.919999998,15597250.120000001
CSA,ISS02,S,458334.17,402395.94,467085.02999999997,653322.3500000001,645128.28
CSA,ISS02,V,4866864.58,4721325.22,5316883.4,7014950.79,6524222.34
CSA,ISS03,S,9487.93,8777.150000000001,1798.1599999999999,9129.15,6217.43
CSA,ISS03,V,1327087.52,1234977.3399999999,1299810.5399999998,1189614.68,1459407.02
CSA,ISS04,S,527278.05,535827.4400000001,724972.6699999999,1018531.3099999999,1092760.91
CSA,ISS04,V,4157602.3299999996,4601358.47,6320395.7,8447349.66,8638579.77
CSA,ISS05,S,698809.01,732398.97,780167.68,956254.6200000001,1134467.72
CSA,ISS05,V,5565273.41,6544744.4,6455502.16,7676972.449999999,8622448.639999999
CSA,ISS06,S,243162.88,220593.41999999998,308142.75,361131.17,348021.55
CSA,ISS06,V,2223700.75,2386308.23,4113493.09,4426055.87,3426999.27
CSA,ISS07,S,482562.10000000003,522300.03,568434.24,902854.1699999999,1030728.32
CSA,ISS07,V,6456104.010000001,8582184.09,8550992.56,10248774.07,11318958.93
CSA,ISS08,S,333793.51,338101.04,436254.9,414769.52,417966.66000000003
CSA,ISS08,V,16132358.52,15657149.12,20575861.53,18348609.04,20840112.52
CSA,ISS09,S,51716.979999999996,49915.74,48622.979999999996,43908.88,41120.45
CSA,ISS09,V,387228.44,409448.66,285189.18,453176.29,458281.18999999994
CSA,ISS0Z,S,100190.70000000001,101044.95000000001,124885.46999999999,129803.54,226173.96
CSA,ISS0Z,V,739623.84,848555.45,968582.76,996959.1,1707938.11
CSC,BUJ01,S,16818756.220000003,16832600.71,17631940.0,18922323.23,18484854.98
CSC,BUJ01,V,148753322.13,163037259.87,145342738.35999998,170914208.55,191304995.26
CSC,BUJ02,S,101345042.58999999,96452309.69,99071182.21000001,102060493.08,113831056.25
CSC,BUJ02,V,791970508.51,767704768.31,752242095.29,774836361.9,964841173.14
CSC,BUJ03,S,1370680.8699999999,1269528.15,1170410.17,1291331.67,1498564.26
CSC,BUJ03,V,11311397.39,11075171.07,11181555.73,12638355.43,14786362.04
CSC,BUJ04,S,13012124.7,13878993.44,14190408.309999999,15373003.47,16038960.46
CSC,BUJ04,V,215015459.38,189134810.86,195947095.24,216155512.28,247672789.84
CSC,BUJ05,S,10108802.68,10085078.94,10387735.82,11572547.190000001,12427760.01
CSC,BUJ05,V,91665705.72,93056392.85,98111030.78,107487548.23,126787358.69
CSC,BUJ06,S,5361995.43,5313131.0600000005,5125686.09,5884741.01,4954761.74
CSC,BUJ06,V,91094591.05,83299257.67999999,83314557.7,100823232.72,115431076.67
CSC,BUJ07,S,13538966.19,12512113.1,13092754.67,18275762.31,14778219.809999999
CSC,BUJ07,V,363725928.54,399006101.36,474345066.27,538246334.08,503594396.89
CSC,BUJ08,S,,,2484557.16,3012072.31,2549967.66
CSC,BUJ08,V,,,18198741.45,21705547.609999996,20947565.080000002
CSC,BUK01,S,31781982.8,30248656.279999997,29969056.68,36883806.62,31979997.78
CSC,BUK01,V,232298219.55000004,220739993.44,219486761.52,269684900.93,273196355.40000004
CSC,BUK02,S,922371.5,912603.63,929378.26,1147626.04,982752.85
CSC,BUK02,V,7271353.66,7025041.81,7220482.22,8745806.76,8318264.7700000005
CSC,BUK03,S,286292.37,274266.66000000003,256145.45,295470.18,262862.47000000003
CSC,BUK03,V,7933166.239999999,9877895.649999999,11480990.799999999,11965120.84,12266832.41
CSC,BUK04,S,6941.11,10381.04,9995.3,11256.08,9422.380000000001
CSC,BUK04,V,8696039.43,7814031.89,8227846.279999999,8831275.02,12389295.36
CSC,BUK08,S,2694508.5700000003,2717376.38,2634091.8499999996,3084599.3600000003,2666430.2800000003
CSC,BUK08,V,24091744.21,25251713.8,24825239.4,27676530.35,27466916.719999995
CSC,BUK09,S,-2671581.829999996,-853837.2599999938,-8918416.120000003,-1639323.5599999982,-6449568.680000001
CSC,BUK09,V,63369424.91,55440920.06999999,55501062.42,61775374.199999996,57437737.93
CSC,BUK10,S,2865287.34,2738898.65,2857667.11,3479154.3,2913751.21
CSC,BUK10,V,21618976.98,21044421.43,21812297.36,26151508.419999998,24563140.95
CSC,BUK11,S,11417327.99,10986385.73,11175963.379999999,13134666.76,11336602.540000001
CSC,BUK11,V,83221484.41,80401408.96000001,82704782.66000001,95648285.85,91426760.99000001
CSC,BUL01,S,1677206.83,1755876.45,1776168.74,2076183.23,1737336.5099999998
CSC,BUL01,V,21949503.65,22082516.28,22254956.71,25135605.36,25156862.82
CSC,BUL02,V,110212981.09,111712957.46,118132391.18,139340262.39,148655278.54000002
CSC,BUL03,S,85367.27,68299.68,66526.04,116567.51,78465.58
CSC,BUL03,V,22613431.529999997,23619893.21,24719376.849999998,25475855.17,28736965.22
CSC,BUL04,S,1452658.6400000001,1524019.95,1492172.26,1585909.0099999998,1638884.5
CSC,BUL04,V,14015600.88,15047081.370000001,14591912.579999998,15125529.99,17131390.53
CSC,ISS01,S,9406865.09,8986862.31,9750039.67,11645235.22,9764554.62
CSC,ISS01,V,78436466.42,73425643.71000001,81252643.99,91807044.28,87373984.77000001
CSC,ISS02,S,792111.4299999999,753892.23,847091.1000000001,1057780.2,1108356.6199999999
CSC,ISS02,V,7757682.11,7994889.51,8772303.34,10428189.2,11839194.48
CSC,ISS03,S,66888.41,58239.57,83672.63,98303.42,95091.59
CSC,ISS03,V,22097965.369999997,23551951.53,24556010.51,29330727.43,27857068.740000002
CSC,ISS04,S,9641065.879999999,9874510.36,11213246.74,12956629.74,11716426.78
CSC,ISS04,V,79848935.95,87709117.15,99130286.95,116970075.05999999,114992985.52
CSC,ISS05,S,4749316.2,4829038.359999999,5052844.2299999995,5592201.09,4890068.87
CSC,ISS05,V,39827574.169999994,41027161.61,41131516.82,44699111.03,43746188.16
CSC,ISS06,S,463811.13,531333.73,565750.1900000001,719374.6000000001,566395.56
CSC,ISS06,V,5578153.67,5443383.81,6071965.35,7510229.72,5968194.71
CSC,ISS07,S,6602918.09,6635122.46,6877854.95,8571615.299999999,7696827.57
CSC,ISS07,V,87906622.53,86927419.24000001,88888378.21000001,104571074.82000001,92967240.60000001
CSC,ISS08,S,83373.92000000001,81099.7,85515.06,101064.47,87857.73
CSC,ISS08,V,15501957.46,19289119.47,16468789.84,13054364.61,13929351.37
CSC,ISS09,S,1184994.83,1167088.43,1054996.6400000006,1102402.070000019,850013.45
CSC,ISS09,V,8767663.209999999,8830596.83,8456285.69,7984119.91,7367569.24
CSC,ISS0Z,S,843392.47,918692.9500000001,974266.2,1173930.3900000001,1222030.08
CSC,ISS0Z,V,8754757.35,8789769.92,9158950.41,10657000.15,12645414.25
CTA,BTT01,S,879673.0800000001,753799.16,800464.1,,
CTA,BTT01,V,5965279.81,5639955.99,6462286.82,,
CTA,BTT02,S,1258281.91,1640621.25,1423047.4300000002,2887712.89,3333267.5
