"dept_code","activity_code","so_num","pa_exp_last_year_5","pa_exp_last_year_4","pa_exp_last_year_3","pa_exp_last_year_2","pa_exp_last_year","pa_rev_last_year_5","pa_rev_last_year_4","pa_rev_last_year_3","pa_rev_last_year_2","pa_rev_last_year"
"AGR","BWO02",12,6206268.55,5984239.44,269603.86,310388.49,182677.57,-1290.65,-734.64,-819.20,-2371.39,-5273.73
"AGR","BWO02",21,0.00,0.00,0.00,0.00,0.00,-5405931.98,-8272338.80,-4275445.26,-6742479.34,-9160387.56
"AGR","BWO03",1,2132160.62,2352742.64,3435011.02,4161829.15,3369817.47,-260.70,0.00,0.00,-571.93,-21964.83
"AGR","BWO03",2,28523.33,24056.68,46.56,12.86,3200.89,0.00,0.00,0.00,0.00,0.00
"AGR","BWO03",3,49.00,233.41,66.00,,,0.00,0.00,0.00,,
"AGR","BWO03",4,48706.93,58509.22,70590.17,146229.83,45298.24,0.00,0.00,0.00,0.00,0.00
"AGR","BWO03",5,,,,3000.00,,,,,0.00,
"AGR","BWO03",7,2843.43,1251.68,18.26,257.10,408.31,0.00,0.00,0.00,0.00,0.00
"AGR","BWO03",9,6660.09,4543.62,2356.18,2030.31,2393.03,0.00,0.00,0.00,0.00,0.00
"AGR","BWO03",10,24800000.00,22966387.90,32200000.00,23765735.00,11205339.00,0.00,0.00,0.00,0.00,0.00
"AGR","BWO03",12,375.18,8604.58,15526.29,3684.95,11017.02,0.00,0.00,0.00,0.00,0.00
"AGR","BWO04",1,1141270.39,943281.36,1065718.29,1928350.60,6300560.01,0.00,0.00,0.00,-27.75,0.00
"AGR","BWO04",2,15782.03,21913.04,95.63,5416.95,136078.97,0.00,0.00,0.00,0.00,0.00
"AGR","BWO04",3,,,,,5385.84,,,,,0.00
"AGR","BWO04",4,26808.61,39573.87,58844.15,120977.36,598670.27,0.00,0.00,0.00,0.00,0.00
"AGR","BWO04",5,,,,562.92,22594.23,,,,0.00,0.00
"AGR","BWO04",6,,,,,23884.16,,,,,0.00
"AGR","BWO04",7,707.61,17.19,153.51,537.78,131826.44,0.00,0.00,0.00,0.00,0.00
"AGR","BWO04",9,,139.37,331.06,2801.03,614696.48,,0.00,0.00,0.00,0.00
"AGR","BWO04",10,7138259.15,5380009.50,4569831.00,15110090.22,161011809.79,0.00,0.00,0.00,0.00,0.00
"AGR","BWO04",12,3144.92,3297.91,17145.33,733.69,20913.70,0.00,0.00,0.00,0.00,0.00
"AGR","BWO05",1,1128353.20,1057247.96,1538840.95,1498666.52,671437.56,0.00,0.00,-37878.60,-90953.36,0.00
"AGR","BWO05",2,27884.04,15706.12,9.95,16.25,33.66,0.00,0.00,0.00,0.00,0.00
"AGR","BWO05",3,8748.73,194.44,,,,0.00,0.00,,,
"AGR","BWO05",4,85553.59,92529.95,49710.05,51599.72,69121.25,0.00,0.00,0.00,0.00,0.00
"AGR","BWO05",7,6856.66,4064.68,465.40,27.96,,0.00,0.00,0.00,0.00,
"AGR","BWO05",9,3655.43,1734.75,597.88,1871.13,,0.00,0.00,0.00,0.00,
"AGR","BWO05",10,3314594.10,546135.00,117357713.86,30283775.00,11879223.61,0.00,0.00,0.00,0.00,0.00
"AGR","BWO05",12,3198.09,3332.98,5948.64,733.70,27.50,0.00,0.00,0.00,0.00,0.00
"AGR","BWO06",1,1636941.65,1843063.46,2558660.42,2908069.86,3140394.59,0.00,-1524.29,-33.74,-108.20,-9746.04
"AGR","BWO06",2,12089.80,11354.14,11.00,,3727.67,0.00,0.00,0.00,,0.00
"AGR","BWO06",3,40.00,6.00,,,,0.00,0.00,,,
"AGR","BWO06",4,418430.21,438339.25,367738.41,515667.98,498866.19,0.00,0.00,0.00,0.00,0.00
"AGR","BWO06",5,5766.80,15288.30,,4688.05,,0.00,0.00,,0.00,
"AGR","BWO06",7,31.51,65.26,,,84.77,0.00,0.00,,,0.00
"AGR","BWO06",9,1791.86,2220.12,,250.00,,-1791.86,0.00,,0.00,
"AGR","BWO06",10,92300275.67,109821271.65,113996041.76,113461666.02,112816711.43,0.00,0.00,0.00,0.00,0.00
"AGR","BWO06",12,8240.52,3511.14,4803.09,1932.52,8677.34,0.00,-777.02,-777.02,0.00,0.00
"AGR","BWP01",1,9227482.71,10348782.88,11086370.10,9901950.80,8702835.94,-154270.73,-137816.06,-202441.82,-450380.35,-108456.40
"AGR","BWP01",2,173104.43,138667.89,80793.42,88015.49,117823.70,0.00,0.00,0.00,0.00,0.00
"AGR","BWP01",3,134555.03,183323.42,174560.80,181969.98,210576.55,-24920.00,-24848.00,-25000.00,-25000.00,-25000.00
"AGR","BWP01",4,3166800.18,2750967.26,4146359.23,3863943.79,3826326.54,-391241.37,-397539.29,-620655.09,-438617.57,-469547.45
"AGR","BWP01",5,106383.44,26557.92,84922.84,18650.49,28644.42,0.00,0.00,0.00,0.00,0.00
"AGR","BWP01",6,1505.86,9962.45,7437.40,7836.63,10668.06,0.00,0.00,0.00,0.00,0.00
"AGR","BWP01",7,22395.57,18595.08,23411.16,20640.56,22700.70,0.00,0.00,0.00,0.00,-969.08
"AGR","BWP01",9,73340.64,54978.74,659967.59,26801.34,84786.01,0.00,0.00,0.00,0.00,0.00
"AGR","BWP01",10,215244343.72,194832517.31,215810537.13,231751589.71,344206359.20,0.00,0.00,0.00,0.00,0.00
"AGR","BWP01",12,77729.39,15646.17,39864.85,19473.39,3906.27,-2484.22,0.00,0.00,0.00,0.00
"AGR","BWP01",21,0.00,0.00,0.00,0.00,0.00,-382977.97,-337001.18,-337001.28,-276873.64,-229053.78
"AGR","BWP02",1,7115417.61,7067535.51,8025010.92,6627147.35,5852856.75,-1932.14,-591.27,-187532.08,-76188.32,-80092.99
"AGR","BWP02",2,367256.02,350599.64,291323.17,290687.03,260918.95,0.00,0.00,0.00,0.00,0.00
"AGR","BWP02",3,110432.15,111191.03,126638.97,132966.26,160591.53,-24927.00,-24979.00,-25000.00,-25000.00,-24920.00
"AGR","BWP02",4,3373037.08,3044673.28,3252556.68,3088531.42,2774631.28,-444130.68,-446853.53,-447346.08,-364743.05,-470589.88
"AGR","BWP02",5,13877.71,9118.15,36250.44,20275.91,84679.18,0.00,0.00,0.00,0.00,0.00
"AGR","BWP02",6,974.56,5756.15,4717.20,5387.52,7840.03,0.00,0.00,0.00,0.00,0.00
"AGR","BWP02",7,22073.62,14989.95,8840.79,14080.06,16389.86,0.00,0.00,0.00,0.00,0.00
"AGR","BWP02",9,86969.15,25419.62,21469.54,16085.75,19163.59,0.00,0.00,0.00,0.00,0.00
"AGR","BWP02",10,175134429.46,157681662.18,155431308.64,156426446.28,163885084.37,0.00,0.00,0.00,0.00,0.00
"AGR","BWP02",12,30330.14,48642.85,51370.52,23571.93,10729.56,-84.22,0.00,0.00,0.00,0.00
"AGR","BWP03",1,404978.07,462513.21,698253.72,1158040.18,1404413.51,-43352.65,0.00,0.00,-1141.13,-51771.72
"AGR","BWP03",2,23883.33,31.87,,,51844.43,0.00,0.00,,,0.00
"AGR","BWP03",3,,,205.00,,194.41,,,0.00,,0.00
"AGR","BWP03",4,250098.47,223638.21,311299.65,377318.12,308732.37,0.00,0.00,0.00,0.00,0.00
"AGR","BWP03",5,,,,,34747.59,,,,,0.00
"AGR","BWP03",7,657.15,98.88,,,493.44,0.00,0.00,,,0.00
"AGR","BWP03",9,,,541.76,25.00,298.00,,,0.00,0.00,0.00
"AGR","BWP03",10,894000.00,9418343.66,21267301.95,443726741.41,49573000.88,0.00,0.00,0.00,0.00,0.00
"AGR","BWP03",12,,540.07,1079.73,708.24,966.77,,-30.58,0.00,0.00,0.00
"AGR","BWP04",1,2196407.16,2687879.09,2221429.76,2379836.32,2654897.18,-29152.80,-25983.96,0.00,-62671.71,-141199.39
"AGR","BWP04",2,110356.00,82447.18,145.87,3538.83,26399.00,0.00,0.00,0.00,0.00,0.00
"AGR","BWP04",3,195.75,74.00,,,,0.00,0.00,,,
"AGR","BWP04",4,652184.13,687613.64,668696.37,588534.12,950080.42,-4480.73,0.00,0.00,-415.52,0.00
"AGR","BWP04",5,14048.05,6060.10,9453.93,,,0.00,0.00,0.00,,
"AGR","BWP04",7,9317.24,1673.60,149.47,77.52,396.82,-0.23,0.00,0.00,-77.52,0.00
"AGR","BWP04",9,13000.07,10011.00,3027.11,4417.34,1616.21,0.00,0.00,0.00,-58.89,0.00
"AGR","BWP04",10,664580115.22,666672138.88,645912745.68,719839291.41,1052520171.41,0.00,0.00,0.00,0.00,0.00
"AGR","BWP04",12,16406.12,17147.34,40092.36,942.85,625.06,0.00,0.00,0.00,0.00,0.00
"AGR","BWP05",1,1267206.97,832326.63,834801.78,1162995.96,654959.20,0.00,0.00,0.00,-2168.26,0.00
"AGR","BWP05",2,6672.10,6026.46,755.47,64.25,,0.00,0.00,0.00,0.00,
"AGR","BWP05",4,747348.62,134934.47,66450.40,42203.98,18226.60,0.00,0.00,0.00,0.00,0.00
"AGR","BWP05",7,1498.40,627.97,,,,0.00,0.00,,,
"AGR","BWP05",9,4918.65,845.89,,993.88,,0.00,0.00,,0.00,
"AGR","BWP05",10,873068.50,5309499.65,4918665.99,6176577.80,6449820.21,0.00,0.00,0.00,0.00,0.00
"AGR","BWP05",12,3036.12,14890.70,4317.46,1788.64,185.85,0.00,0.00,0.00,0.00,0.00
"AGR","BWP06",1,3389345.33,3506374.89,3090750.64,3156302.44,3496116.86,-17015.15,-75660.03,-123559.01,-1460.79,0.00
"AGR","BWP06",2,57058.38,51239.97,2561.36,38.03,22820.97,0.00,0.00,0.00,0.00,-522.71
"AGR","BWP06",3,24559.00,25569.00,25000.00,15000.00,20144.90,0.00,0.00,0.00,0.00,0.00
"AGR","BWP06",4,1686768.66,2085189.18,1856646.46,2085546.84,1971681.93,0.00,0.00,0.00,0.00,0.00
"AGR","BWP06",5,1622.03,2364.45,1309.08,175.08,212.39,0.00,0.00,0.00,0.00,0.00
"AGR","BWP06",6,,,,192.00,,,,,0.00,
"AGR","BWP06",7,10991.56,4391.51,68.74,,1153.52,-944.49,0.00,0.00,,0.00
"AGR","BWP06",9,6101.99,1694.29,8823.65,2420.25,10215.40,0.00,0.00,0.00,0.00,0.00
"AGR","BWP06",10,36234390.85,63436607.56,25379879.25,30840102.59,59512358.47,-51408.32,0.00,0.00,0.00,-459930.77
"AGR","BWP06",12,10622.10,12740.39,14750.25,801.09,16598.34,0.00,0.00,0.00,0.00,0.00
"AGR","BWP07",1,1282904.96,1409252.49,1314464.29,1002623.38,962357.06,-14113.45,0.00,0.00,-17616.35,-59584.00
"AGR","BWP07",2,106170.11,96830.91,24365.86,33596.24,60179.91,0.00,0.00,0.00,0.00,0.00
"AGR","BWP07",3,49466.22,74657.86,48130.49,0.00,39865.51,0.00,0.00,0.00,-15000.00,0.00
"AGR","BWP07",4,1391152.77,1625398.65,1218342.87,1176433.86,1182323.63,0.00,0.00,0.00,0.00,0.00
"AGR","BWP07",5,34143.49,39677.22,18582.00,22632.74,29040.91,0.00,0.00,0.00,0.00,0.00
"AGR","BWP07",7,4367.61,6918.41,2147.00,1559.53,1474.92,0.00,0.00,0.00,0.00,0.00
"AGR","BWP07",9,,,,,1156.84,,,,,0.00
"AGR","BWP07",12,2658.01,1770.80,9094.96,14306.01,1779.41,0.00,0.00,0.00,0.00,0.00
"AGR","BWP08",1,6790458.23,7080637.03,6877309.62,6558052.98,7525367.88,-74807.56,-193.22,0.00,-14963.04,-81666.09
"AGR","BWP08",2,259980.37,346688.70,53880.39,111723.91,412949.68,0.00,0.00,0.00,0.00,0.00
"AGR","BWP08",3,2960.59,3802.00,2686.70,1666.21,17264.21,0.00,0.00,0.00,0.00,0.00
"AGR","BWP08",4,2798853.22,2158040.19,1752741.06,2609812.68,2195863.50,0.00,0.00,0.00,0.00,0.00
"AGR","BWP08",5,86147.55,80688.53,91702.32,106463.39,76965.85,0.00,0.00,0.00,0.00,0.00
"AGR","BWP08",6,101470.42,95699.04,91928.64,46300.42,250694.62,0.00,0.00,0.00,0.00,0.00
"AGR","BWP08",7,272900.15,248114.88,220807.45,193096.65,676388.58,0.00,0.00,0.00,0.00,0.00
"AGR","BWP08",8,,,,1428.25,,,,,0.00,
"AGR","BWP08",9,241759.67,199910.41,234183.56,161060.17,1063132.51,0.00,0.00,0.00,0.00,0.00
"AGR","BWP08",12,50999.15,31305.98,2871.64,38252.67,29739.64,0.00,0.00,0.00,0.00,0.00
"AGR","BWP09",1,1862276.64,2087937.82,3016504.50,3647734.31,3783487.65,-46.00,-202.41,0.00,-2704.28,-259459.00
"AGR","BWP09",2,9358.43,9349.28,1373.65,60.58,2505.70,-5151.51,0.00,0.00,0.00,0.00
"AGR","BWP09",3,46.87,,,2700.00,,0.00,,,0.00,
"AGR","BWP09",4,123252.31,134633.70,109175.75,1210393.35,1185518.94,0.00,0.00,0.00,0.00,0.00
"AGR","BWP09",5,,,,10217.02,10846.20,,,,0.00,0.00
"AGR","BWP09",7,2463.17,2891.97,3641.38,736.20,469.41,0.00,0.00,0.00,0.00,0.00
"AGR","BWP09",9,1003.31,4939.16,5430.59,3980.97,2276.48,0.00,0.00,0.00,0.00,0.00
"AGR","BWP09",10,2468647.00,11062530.23,10461920.50,10082302.34,13473420.18,0.00,0.00,0.00,0.00,0.00
"AGR","BWP09",12,4763.81,631.62,150231.28,171061.93,4329.35,0.00,0.00,0.00,0.00,0.00
"AGR","BWP10",1,752830.31,734831.16,875796.42,1014737.34,1122605.64,-153.33,-183.95,0.00,-36.14,0.00
"AGR","BWP10",2,15031.96,14071.27,,38.83,,0.00,0.00,,0.00,
"AGR","BWP10",4,202770.12,308103.96,179940.70,268532.07,241203.38,0.00,0.00,0.00,0.00,0.00
"AGR","BWP10",5,,,,211.27,,,,,0.00,
"AGR","BWP10",7,,,,,7.77,,,,,0.00
"AGR","BWP10",10,25910362.34,31711306.34,25779863.41,27002396.97,33625918.21,0.00,0.00,0.00,0.00,0.00
"AGR","BWP10",12,31.33,9130.19,6007.76,,4006.15,0.00,0.00,0.00,,0.00
"AGR","BWP11",1,,5929.65,,,,,-5929.65,,,
"AGR","BWP11",10,6683.00,109.61,3297859.88,0.00,0.00,-25528977.45,-12596261.50,-15213791.35,-13064206.90,-6872639.87
"AGR","BWP12",1,,,916450.04,1903692.81,,,,0.00,-45342.62,
"AGR","BWP12",4,,,,7247.47,,,,,0.00,
"AGR","BWP12",7,,,,582.26,,,,,0.00,
"AGR","BWP12",9,,,,826.80,,,,,0.00,
"AGR","BWP12",10,,,71668588.05,52925998.21,,,,0.00,0.00,
"AGR","BWP12",12,,,1245.43,1844.24,,,,0.00,0.00,
"AGR","BWP13",1,,,,,9975.99,,,,,0.00
"AGR","ISS01",1,34804816.68,37492059.64,40824763.32,42442280.24,46552120.63,-1096356.80,-357925.65,-58584.23,-76800.81,-42241.63
"AGR","ISS01",2,1176427.48,816940.56,15903.06,85348.22,695542.61,-22.00,0.00,0.00,-5144.78,0.00
"AGR","ISS01",3,146257.23,108931.82,254902.14,282649.97,266175.15,0.00,0.00,-736.86,0.00,0.00
"AGR","ISS01",4,6121956.25,5514928.91,5060178.09,7024492.39,7276170.24,0.00,-96768.67,-1380.00,0.00,-2899.76
"AGR","ISS01",5,203746.01,134308.23,161107.81,209194.51,311876.26,0.00,0.00,0.00,0.00,0.00
"AGR","ISS01",6,,33142.53,,20244.32,26325.43,,0.00,,0.00,0.00
"AGR","ISS01",7,60639.32,89032.78,16139.37,16377.73,16516.19,0.00,0.00,0.00,0.00,0.00
"AGR","ISS01",9,172772.74,197277.65,70086.27,115457.82,126992.10,0.00,0.00,0.00,0.00,0.00
"AGR","ISS01",12,176153.96,196216.51,74267.78,21650.36,109170.40,-501.79,0.00,-5185.33,0.00,-4225.58
"AGR","ISS01",21,,0.00,0.00,0.00,0.00,,-1242775.43,-451175.55,-25686.90,-10771.30
"AGR","ISS01",22,0.00,0.00,0.00,,,-187434.00,-197606.00,-197606.00,,
"AGR","ISS02",1,10433480.05,10350723.23,11783179.37,11152662.26,11472699.62,-278037.98,-28681.95,-135866.06,-34920.72,-78109.76
"AGR","ISS02",2,223779.34,201450.75,7684.22,17476.86,88406.96,-478.31,0.00,0.00,0.00,0.00
"AGR","ISS02",3,803204.72,707252.70,609328.29,2099443.88,1377210.86,0.00,0.00,0.00,0.00,0.00
"AGR","ISS02",4,1114714.83,601090.55,678086.82,962416.22,4526418.49,0.00,0.00,0.00,0.00,-3563034.52
"AGR","ISS02",5,24656.53,7088.47,95020.23,193418.24,154440.17,0.00,0.00,0.00,0.00,0.00
"AGR","ISS02",6,6692.00,2200.00,,,,0.00,0.00,,,
"AGR","ISS02",7,27376.61,43304.65,6508.54,3350.33,9725.87,0.00,0.00,0.00,0.00,0.00
"AGR","ISS02",9,96843.30,93582.87,77747.02,33616.38,17191.76,0.00,0.00,0.00,0.00,0.00
"AGR","ISS02",12,54024.93,33653.62,12860.97,15399.49,15455.90,0.00,0.00,0.00,0.00,0.00
"AGR","ISS03",1,610532.69,423170.18,632034.96,544051.16,464672.12,-35.39,-3.07,0.00,-21817.95,-72230.62
"AGR","ISS03",2,2247.41,3790.02,35.40,97.77,2787.38,0.00,0.00,0.00,0.00,0.00
"AGR","ISS03",3,1988.83,,,2091.11,2222.51,0.00,,,0.00,0.00
"AGR","ISS03",4,2563950.15,5147507.64,3875338.63,4935174.25,4058068.00,-2331.00,0.00,0.00,0.00,0.00
"AGR","ISS03",5,697.00,,,,,0.00,,,,
"AGR","ISS03",7,10199.79,5509.93,4084.42,724.35,1927.44,-1751.20,0.00,0.00,0.00,0.00
"AGR","ISS03",9,8689.58,2461.46,3075.97,709.61,9190.42,0.00,0.00,0.00,0.00,0.00
"AGR","ISS03",12,9508.26,1669.01,2904.36,3252.81,513.32,0.00,0.00,0.00,0.00,0.00
"AGR","ISS04",1,20195613.61,21711847.08,24593185.61,26793527.74,27947186.46,-381023.85,-293982.72,-60299.97,-777217.45,-912643.82
"AGR","ISS04",2,118596.94,169000.06,22921.72,24562.41,131506.08,-97.18,0.00,0.00,0.00,0.00
"AGR","ISS04",3,23640.47,6598.25,120169.70,118775.64,129958.46,0.00,0.00,0.00,0.00,0.00
"AGR","ISS04",4,4719630.36,4790252.68,5789877.45,6133914.60,6487043.01,-55755.00,0.00,-308564.05,0.00,-3671.99
"AGR","ISS04",5,23388.80,96608.92,121510.56,79338.78,97641.28,-24890.83,-9947.89,-10322.89,-20746.86,0.00
"AGR","ISS04",6,1137.39,10629.88,26896.81,10244.00,30925.00,0.00,0.00,0.00,0.00,0.00
"AGR","ISS04",7,33840.49,56013.63,53129.35,39343.85,203162.44,0.00,0.00,0.00,0.00,0.00
"AGR","ISS04",9,108217.62,140024.05,102383.92,38851.46,34152.49,0.00,0.00,0.00,0.00,0.00
"AGR","ISS04",12,108182.48,109502.98,201482.24,131009.72,26243.71,-600.00,0.00,-600.00,0.00,0.00
"AGR","ISS04",22,0.00,0.00,0.00,0.00,0.00,-2706030.39,-4828044.59,-5015934.03,-5254879.75,-6215852.32
"AGR","ISS05",1,19658855.28,24512642.17,26894166.48,28882946.28,29580899.06,-276969.26,-131782.88,-148546.57,-175815.28,-87412.25
"AGR","ISS05",2,50052.85,66768.02,21861.72,10433.51,30865.87,0.00,-98.54,0.00,0.00,0.00
"AGR","ISS05",3,14926.56,19039.76,15304.98,22840.50,16167.14,0.00,0.00,0.00,0.00,0.00
"AGR","ISS05",4,1915288.70,2411569.36,10947279.31,4495047.18,5935119.62,0.00,0.00,-521506.62,0.00,0.00
"AGR","ISS05",5,,,102125.02,1300.00,654.84,,,0.00,0.00,0.00
"AGR","ISS05",6,,1190.00,,,,,0.00,,,
"AGR","ISS05",7,42542.30,15383.96,2951.03,827.80,25275.67,-17268.27,0.00,-277.87,0.00,0.00
"AGR","ISS05",9,157706.84,64027.00,529112.81,18870.27,21869.97,0.00,0.00,0.00,0.00,0.00
"AGR","ISS05",12,115585.84,93825.27,296300.97,272433.17,51649.71,-342015.13,-307070.50,-229306.84,-233053.33,-323651.95
"AGR","ISS05",22,0.00,0.00,0.00,0.00,0.00,-10041833.20,-10516200.01,-17519923.82,-13713226.55,-15895166.92
"AGR","ISS06",1,13046655.65,12755474.68,13291587.88,12910294.60,14401604.38,-586479.30,-403003.49,-43347.36,-2155.28,-353283.42
"AGR","ISS06",2,135461.53,116579.99,20751.50,80791.43,190491.47,-598.28,-1208.16,-920.04,-469.98,-1282.50
"AGR","ISS06",3,4439540.48,4485688.15,4373431.48,4521713.34,4996822.20,0.00,0.00,0.00,0.00,0.00
"AGR","ISS06",4,8065882.38,5630063.17,2663126.04,1785854.80,2218521.06,-928.00,-9600.00,0.00,0.00,0.00
"AGR","ISS06",5,104951.10,50038.57,51850.11,282128.43,46883.70,0.00,0.00,0.00,0.00,0.00
"AGR","ISS06",6,27857.99,16996.50,14690.99,8254.84,9609.15,0.00,0.00,0.00,0.00,0.00
"AGR","ISS06",7,79371.94,55254.77,27468.93,30203.19,31526.90,0.00,0.00,-3470.97,0.00,0.00
"AGR","ISS06",9,172743.17,202160.61,80621.72,77548.69,110557.87,-38.40,0.00,0.00,-7400.00,0.00
"AGR","ISS06",12,55333.67,130718.62,75145.94,34508.53,56458.75,-10889.23,-5529.79,-17874.25,-13006.56,-27313.18
"AGR","ISS06",22,0.00,0.00,0.00,0.00,0.00,-1518108.40,-1534655.00,-1593869.00,-46177.00,-54408.06
"AGR","ISS07",1,18666045.54,19567046.92,24388293.60,28098586.40,32422854.18,-92325.45,-171129.43,-210748.05,-19620.72,-743448.36
"AGR","ISS07",2,526198.74,194978.48,445861.73,300255.30,150236.45,0.00,-84.95,0.00,0.00,0.00
"AGR","ISS07",3,878521.26,743337.64,272391.03,133892.33,219433.75,0.00,0.00,0.00,0.00,-28599.12
"AGR","ISS07",4,15250433.09,16778260.46,20455074.74,16012194.81,21307246.37,-943133.27,-594511.26,-764604.60,-764183.23,-656885.84
"AGR","ISS07",5,4378046.06,5032773.30,4116753.22,4650531.76,5781931.99,0.00,0.00,0.00,-235.27,0.00
"AGR","ISS07",6,17841.63,115.00,108.44,,45993.04,0.00,0.00,0.00,,0.00
"AGR","ISS07",7,41641.49,102668.13,25244.04,12420.06,25175.19,0.00,-6139.35,0.00,0.00,0.00
"AGR","ISS07",9,6256418.15,2537910.82,3293220.61,5549421.74,5558996.95,-7.94,0.00,0.00,-9148.44,0.00
"AGR","ISS07",12,121583.65,34728.61,316538.71,19896.62,42723.50,0.00,0.00,0.00,0.00,0.00
"AGR","ISS07",22,0.00,0.00,0.00,0.00,0.00,-1618131.11,-1077850.11,-681362.23,-2468371.53,-2647565.78
"AGR","ISS08",1,4058951.92,5226361.14,5678211.01,5660246.06,4918333.85,-170762.89,-201195.38,-11587.63,0.00,-1046.44
"AGR","ISS08",2,441695.07,155873.35,9048.60,31594.59,141007.00,0.00,0.00,0.00,0.00,0.00
"AGR","ISS08",3,24942.52,39050.38,37879.04,36556.44,24608.17,0.00,0.00,0.00,0.00,0.00
"AGR","ISS08",4,4437478.74,5011743.86,4342754.93,4071476.01,4459937.10,-115993.82,-41974.15,-17141.86,-37458.39,0.00
"AGR","ISS08",5,413686.71,610681.46,400343.66,281414.83,216373.95,0.00,0.00,0.00,0.00,0.00
"AGR","ISS08",6,584321.19,410518.35,91029.49,203449.29,222859.30,0.00,0.00,0.00,0.00,0.00
"AGR","ISS08",7,1004010.95,768738.34,58878.61,41592.25,157907.76,-152.88,0.00,-2129.50,-579.33,0.00
"AGR","ISS08",8,1018093.17,102282.54,718783.21,227912.11,,-111322.94,0.00,0.00,0.00,
"AGR","ISS08",9,781901.89,1889516.00,943592.85,829126.04,911151.72,0.00,0.00,0.00,0.00,0.00
"AGR","ISS08",12,64895.57,8366.36,216848.76,20475.95,718747.88,-1154.94,0.00,0.00,0.00,0.00
"AGR","ISS08",21,,,,,0.00,,,,,-21649.54
"AGR","ISS08",22,0.00,0.00,0.00,0.00,0.00,-1683328.32,-1812031.20,-2238468.44,-2225896.24,-2637845.95
"AGR","ISS09",1,84367.90,68282.92,78227.66,23292.67,,-89.76,0.00,0.00,0.00,
"AGR","ISS09",2,283.92,194.53,42.15,16.25,,0.00,0.00,0.00,0.00,
"AGR","ISS09",3,,,,1988.00,,,,,0.00,
"AGR","ISS09",4,100383.00,109753.50,105876.14,91249.83,6212.21,0.00,0.00,0.00,-45000.00,0.00
"AGR","ISS09",5,11600.00,,9800.00,9800.00,12761.00,0.00,,0.00,0.00,0.00
"AGR","ISS09",6,3070.04,730.48,5843.84,,,0.00,0.00,0.00,,
"AGR","ISS09",7,52575.69,64420.21,15551.12,1938.97,262.92,-63.30,-44.85,-65.90,-31.40,-743.93
"AGR","ISS09",9,719.59,8041.22,108144.02,,7600.94,0.00,0.00,0.00,,0.00
"AGR","ISS09",12,818.09,9.04,8.09,,,0.00,0.00,0.00,,
"AGR","ISS0Z",1,1561678.24,1639207.33,1596431.41,3043865.34,3309856.30,-41077.05,-30343.61,-68914.79,0.00,-17130.68
"AGR","ISS0Z",2,3919.47,2461.77,45.84,2027.01,369.49,0.00,0.00,0.00,0.00,0.00
"AGR","ISS0Z",4,59271.26,70997.76,81671.49,139653.95,239910.75,0.00,0.00,0.00,0.00,0.00
"AGR","ISS0Z",5,,,0.00,300.00,,,,-0.55,-70.24,
"AGR","ISS0Z",6,,,,1400.00,,,,,0.00,
"AGR","ISS0Z",7,7835.87,5959.16,8663.10,3007.79,52.71,0.00,0.00,0.00,0.00,-20.16
"AGR","ISS0Z",9,1526.92,1353.58,1138.66,649.99,3088.38,0.00,0.00,0.00,0.00,0.00
"AGR","ISS0Z",12,5125.69,110.88,8196.24,215.33,15812.53,0.00,0.00,0.00,0.00,0.00
"ATSSC","BEE01",1,11602798.77,11429613.52,13897954.75,14154291.02,15798906.50,-1846.25,0.00,0.00,0.00,0.00
"ATSSC","BEE01",2,487288.71,324066.73,121198.12,138638.13,137833.75,0.00,0.00,-286.84,0.00,0.00
"ATSSC","BEE01",3,351584.16,165275.77,275514.12,414399.06,444517.69,0.00,0.00,0.00,0.00,0.00
"ATSSC","BEE01",4,960175.05,1007675.47,921260.10,2472437.29,3405708.23,-1395.00,0.00,0.00,0.00,0.00
"ATSSC","BEE01",5,341246.03,261277.03,84325.00,78527.81,93969.33,0.00,0.00,0.00,0.00,0.00
"ATSSC","BEE01",6,3072.50,2.00,,,30773.11,0.00,0.00,,,0.00
"ATSSC","BEE01",7,50337.45,33241.34,29565.75,16619.10,20246.10,0.00,0.00,0.00,0.00,0.00
"ATSSC","BEE01",9,51036.88,4608.10,67218.05,72655.18,46313.35,-1275.00,0.00,0.00,0.00,0.00
"ATSSC","BEE01",12,1168.95,11713.20,22855.55,5233.58,2359.99,-20271.32,-33182.63,0.00,0.00,0.00
"ATSSC","BEE01",21,0.00,0.00,0.00,0.00,0.00,-2417663.00,-3070766.00,-4015873.00,-4336570.00,-4434194.00
"ATSSC","BEE01",22,0.00,0.00,0.00,0.00,0.00,-2244917.00,-2196310.00,-2294450.00,-1953870.00,-2186735.00
"ATSSC","BEE02",1,7779867.37,7824283.07,8610332.16,10105361.80,10709389.24,0.00,-7519.77,-1730.21,-23.19,0.00
"ATSSC","BEE02",2,119470.95,57017.72,1987.93,2027.72,29791.85,0.00,0.00,0.00,0.00,-146.68
"ATSSC","BEE02",3,53629.71,47462.66,30748.65,60011.10,79428.53,0.00,0.00,0.00,0.00,0.00
"ATSSC","BEE02",4,171375.47,176378.52,214405.80,224021.86,241370.66,0.00,0.00,-0.01,0.00,-2732.24
"ATSSC","BEE02",5,3650.00,750.00,,,,0.00,0.00,,,
"ATSSC","BEE02",6,5714.08,130.00,,,,0.00,0.00,,,
"ATSSC","BEE02",7,55842.70,50455.81,66108.94,75967.96,75767.09,0.00,0.00,0.00,0.00,0.00
