program_id,tag_id
PSEP-BVU01,TGT074
VAC-BWK01,TGT004
VAC-BWI06,TGT013
EA-BVE01,TGT044
AGR-BWN06,TGT032
FO-BTF10,TGT074
EA-BZB03,TGT074
SSHRC-BNT06,TGT069
TBC-BXB05,TGT074
FIN-BUV07,TGT091
OICC-BYS01,TGT092
CEO-BYJ01,TGT024
ND-BYX04,TGT047
INAC-BWR06,TGT033
CSC-BUK10,TGT009
H-BVH10,TGT051
H-BVH01,TGT044
INDSC-BYP03,TGT060
H-BVG01,TGT060
EC-BGS01,TGT067
RCMP-BXI06,TGT011
H-BVG14,TGT021
INAC-BWM02,TGT091
ACOA-BED01,TGT005
MPCC-BVJ01,TGT044
TC-BTW09,TGT044
NEB-BXY02,TGT044
CBSA-BUF11,TGT024
PCA-BGW10,TGT093
HRSD-BGO27,TGT005
H-BVG05,TGT072
FO-BTI02,TGT084
GSC-BVW04,TGT091
EA-BVD09,TGT090
NR-BTL11,TGT044
INDSC-BXP06,TGT006
CRTC-BRT03,TGT044
EA-BZA03,TGT078
EA-BVD06,TGT074
CFIA-BUH09,TGT016
MJRC-MJRC2,TGT009
H-BVG14,TGT059
FO-BTF07,TGT010
ACOA-BED04,TGT069
RCMP-BXG06,TGT074
EA-BVC04,TGT041
VRAB-BWL01,TGT012
GSC-BVW06,TGT014
CCRA-BRA11,TGT087
AGR-BWO04,TGT069
FCAC-BUT01,TGT057
CBSA-BUG02,TGT037
TC-BTW27,TGT053
ND-BUS12,TGT029
OSFI-BVN04,TGT057
CBSA-BUG02,TGT010
FO-BTG04,TGT074
RCMP-BXI04,TGT044
INAC-BWR13,TGT033
RCMP-BXH05,TGT091
RCMP-BXG05,TGT089
TBC-BXA02,GOC016
TBC-BXA01,GOC016
PCA-BGW06,GOC007
SWC-BXR03,GOC008
PMPRB-BYU02,GOC005
ND-BYX01,GOC002
ND-BYY01,GOC007
TBC-BXB13,GOC016
TBC-BXC08,GOC016
NR-BTM13,GOC004
RCMP-BXH07,GOC007
RCMP-BXI02,GOC007
CI-BGD01,GOC002
CI-BGE01,GOC002
CI-BGF02,GOC010
NSERC-BNR01,GOC003
SSHRC-BNT01,GOC003
SC-BNV01,GOC016
LAC-BSI01,GOC015
LAC-BSJ01,GOC009
FO-BTF01,GOC002
FO-BTG01,GOC004
NR-BTL01,GOC007
NR-BTO01,GOC002
CBSA-BUF01,GOC007
CBSA-BUG01,GOC007
CSC-BUJ01,GOC007
ND-BUN01,GOC007
ND-BUQ01,GOC007
ND-BUR01,GOC007
EA-BVB01,GOC010
PHAC-BVP02,GOC006
PHAC-BVQ01,GOC006
PHAC-BVR01,GOC007
GSC-BVW01,GOC016
INAC-BWM02,GOC008
INAC-BWR10,GOC006
CCRA-BRB01,GOC001
PCA-BGW07,GOC009
SWC-BXRO4,GOC008
PMPRB-BYU01,GOC003
ND-BYX02,GOC002
ND-BYY02,GOC004
LAC-BSJ03,GOC015
TBC-BXB12,GOC015
RCMP-BXH08,GOC007
CI-BGD03,GOC002
CI-BGE02,GOC002
CI-BGF01,GOC008
NSERC-BNR02,GOC003
SSHRC-BNT02,GOC003
SC-BNV02,GOC016
LAC-BSI03,GOC009
FO-BTF02,GOC002
FO-BTG02,GOC004
NR-BTL02,GOC007
NR-BTM04,GOC004
NR-BTO02,GOC002
CBSA-BUF03,GOC007
CBSA-BUG02,GOC007
CSC-BUJ02,GOC007
ND-BUN02,GOC012
ND-BUQ02,GOC007
ND-BUR02,GOC007
EA-BVB03,GOC010
PHAC-BVP01,GOC006
PHAC-BVQ02,GOC006
PHAC-BVR02,GOC007
GSC-BVW02,GOC016
INAC-BWM04,GOC008
INAC-BWR08,GOC004
CCRA-BRA01,GOC016
TBC-BXC04,GOC016
PCA-BGW08,GOC007
PHAC-BVP04,GOC006
SWC-BXR05,GOC008
ND-BYX03,GOC002
ND-BYY03,GOC007
RCMP-BXH10,GOC007
TBC-BXB11,GOC016
CI-BGD02,GOC002
CI-BGE04,GOC010
NSERC-BNR03,GOC003
SSHRC-BNT03,GOC003
SC-BNV03,GOC016
LAC-BSI02,GOC009
LAC-BSJ02,GOC009
FO-BTF03,GOC002
FO-BTG03,GOC004
NR-BTL03,GOC007
NR-BTO03,GOC004
CBSA-BUF02,GOC007
CBSA-BUG03,GOC007
CSC-BUJ03,GOC007
ND-BUN03,GOC010
ND-BUQ03,GOC007
ND-BUR03,GOC007
EA-BVB04,GOC010
PHAC-BVQ03,GOC006
PHAC-BVR03,GOC007
GSC-BVW03,GOC002
INAC-BWM05,GOC008
INAC-BWR04,GOC004
CCRA-BRA02,GOC016
PCA-BGW09,GOC004
PHAC-BVQ05,GOC006
INAC-BWR12,GOC004
SWC-BXR06,GOC008
ND-BYX04,GOC007
ND-BYY04,GOC007
INAC-BWM15,GOC008
CI-BGE03,GOC008
SSHRC-BNT04,GOC003
SC-BNV04,GOC016
LAC-BSI04,GOC009
FO-BTF04,GOC004
FO-BTG04,GOC004
NR-BTL04,GOC010
NR-BTO05,GOC016
CBSA-BUF04,GOC007
CBSA-BUG04,GOC007
CSC-BUJ04,GOC007
ND-BUN04,GOC010
ND-BUQ04,GOC007
ND-BUR04,GOC007
EA-BVB05,GOC010
GSC-BVW04,GOC016
CCRA-BRA03,GOC016
PCA-BGW10,GOC015
INAC-BWR13,GOC008
ND-BYX05,GOC007
ND-BYY05,GOC007
NR-BTO09,GOC015
INAC-BWM16,GOC008
SSHRC-BNT06,GOC003
CI-BGE07,GOC008
SC-BNV05,GOC016
FO-BTF05,GOC013
FO-BTG05,GOC002
NR-BTL05,GOC007
NR-BTM08,GOC004
CBSA-BUF05,GOC007
CBSA-BUG05,GOC007
CSC-BUJ05,GOC007
ND-BUN05,GOC007
ND-BUQ05,GOC010
ND-BUR05,GOC007
EA-BVB06,GOC010
PHAC-BVQ04,GOC006
GSC-BVW05,GOC016
CCRA-BRA04,GOC016
PCA-BGW11,GOC004
INAC-BWR14,GOC003
ND-BYY06,GOC007
CBSA-BUF13,GOC007
CI-BGE05,GOC010
FO-BTF06,GOC002
FO-BTG06,GOC003
NR-BTL06,GOC004
NR-BTM09,GOC004
NR-BTO08,GOC001
CSC-BUJ06,GOC007
ND-BUN06,GOC010
ND-BUQ06,GOC007
EA-BVB07,GOC012
GSC-BVW06,GOC001
INAC-BWM10,GOC008
CCRA-BRA05,GOC016
PCA-BGW12,GOC009
ND-BYY07,GOC007
INAC-BWM14,GOC008
CI-BGE06,GOC010
FO-BTF07,GOC004
FO-BTH06,GOC003
NR-BTL07,GOC003
NR-BTM10,GOC004
CBSA-BUF06,GOC007
CSC-BUJ07,GOC007
ND-BUN07,GOC007
ND-BUQ07,GOC007
EA-BVB08,GOC010
CCRA-BRA06,GOC015
PCA-BGW13,GOC009
CSC-BUJ08,GOC007
FO-BTF13,GOC002
NR-BTL08,GOC004
NR-BTM11,GOC003
CBSA-BUF07,GOC007
ND-BUO01,GOC010
ND-BUQ08,GOC003
EA-BVB09,GOC010
CCRA-BRA07,GOC015
PCA-BGW14,GOC009
FO-BTF08,GOC003
NR-BTL09,GOC004
NR-BTM12,GOC004
CBSA-BUF08,GOC007
ND-BUO02,GOC007
EA-BVB10,GOC010
CCRA-BRA08,GOC015
EA-BVB20,GOC011
FO-BTF09,GOC003
NR-BTL10,GOC007
CBSA-BUF09,GOC007
ND-BUO03,GOC007
CCRA-BRA09,GOC016
EA-BVB19,GOC010
FO-BTF10,GOC002
NR-BTL11,GOC007
CBSA-BUF11,GOC007
ND-BUO04,GOC007
CCRA-BRA10,GOC016
FO-BTF11,GOC002
NR-BTL12,GOC007
CBSA-BUF10,GOC007
ND-BUO05,GOC007
CCRA-BRA11,GOC016
FO-BTF12,GOC002
NR-BTL13,GOC003
CBSA-BUF12,GOC007
ND-BUO06,GOC007
CCRA-BRC01,GOC015
ND-BUO07,GOC007
ND-BUO08,GOC010
ND-BUO09,GOC007
ND-BUO10,GOC007
ND-BUO11,GOC007
EA-BVC01,GOC013
ND-BUP01,GOC001
EA-BVC02,GOC013
ND-BUP02,GOC007
EA-BVC03,GOC013
ND-BUP03,GOC006
EA-BVC04,GOC013
ND-BUP04,GOC007
EA-BVC05,GOC013
ND-BUP05,GOC001
EA-BVC06,GOC013
ND-BUP06,GOC007
EA-BVC07,GOC013
ND-BUP07,GOC007
EA-BVC08,GOC013
ND-BUP08,GOC007
EA-BVD01,GOC011
EA-BVD14,GOC010
ND-BUP09,GOC007
EA-BVD02,GOC011
ND-BUP10,GOC009
EA-BVD03,GOC011
EA-BVD04,GOC011
EA-BVD05,GOC010
EA-BVD06,GOC010
EA-BVD07,GOC010
EA-BVD08,GOC010
EA-BVD09,GOC011
EA-BVD10,GOC011
EA-BVD11,GOC011
EA-BVD12,GOC011
EA-BVD13,GOC011
EA-BVE01,GOC010
EA-BVE02,GOC010
EA-BVF01,GOC010
EA-BVF02,GOC010
ND-BUS01,GOC007
EA-BVF03,GOC010
ND-BUS02,GOC007
EA-BVF04,GOC010
ND-BUS03,GOC007
EA-BVF05,GOC010
ND-BUS04,GOC007
EA-BVF06,GOC010
ND-BUS05,GOC007
EA-BVF07,GOC010
ND-BUS06,GOC004
EA-BVF08,GOC010
ND-BUS07,GOC016
ND-BUS08,GOC007
ND-BUS09,GOC007
ND-BUS10,GOC007
ND-BUS11,GOC010
ND-BUS12,GOC007
ND-BUS13,GOC007
CAS-BEG05,GOC014
EC-BGR04,GOC004
EC-BGR05,GOC004
EC-BGR06,GOC004
EC-BGS07,GOC004
EC-BGS08,GOC004
EC-BGT07,GOC004
EC-BGT08,GOC004
EC-BGU03,GOC004
EC-BGU04,GOC004
CNEDA-BNL05,GOC001
FO-BTG08,GOC003
H-BVG24,GOC006
PSC-BWB04,GOC016
PSC-BWB05,GOC016
VAC-BWI19,GOC001
VAC-BWI20,GOC001
INAC-BWM17,GOC008
AGR-BWP15,GOC003
RCMP-BXI06,GOC007
RCMP-BXI07,GOC007
RCMP-BXI08,GOC007
SHARE-BYE08,GOC016
INDSC-BYP19,GOC009
INDSC-BYP20,GOC006
NFB-BYZ01,GOC009
NFB-BYZ02,GOC009
NFB-BYZ03,GOC009
NFB-BYZ04,GOC009
EA-BZA01,GOC013
EA-BZA02,GOC013
EA-BZA03,GOC011
EA-BZA04,GOC010
EA-BZA05,GOC010
EA-BZB01,GOC010
EA-BZB02,GOC010
EA-BZB03,GOC010
MJRC-MJRC3,GOC016
HRSD-BGO30,GOC001
HRSD-BGO31,GOC008
TC-BTW26,GOC007
TC-BTW27,GOC007
EA-BVB21,GOC010
EA-BVB22,GOC010
EA-BVC10,GOC013
EA-BVC11,GOC013
EA-BVD15,GOC011
EA-BVE03,GOC010
EA-BVF09,GOC010
EA-BVF10,GOC010
CPCC-BWX03,GOC003
WATER-BYR01,GOC002
WATER-BYR02,GOC002
OICC-BYS01,GOC002
OICC-BYS02,GOC002
OICC-BYT01,GOC002
OICC-BYT02,GOC002
OICC-BYT03,GOC002
OICC-BYT04,GOC002
OICC-BYT05,GOC002
OICC-BYT06,GOC002
DOWNS-DOWNS,GOC019
MJRC-MJRC2,GOC016
HRSD-BGM13,GOC008
HRSD-BGN04,GOC001
HRSD-BGN05,GOC008
EC-BGS06,GOC004
NRC-BNQ27,GOC002
NRC-BNQ28,GOC003
MJRC-MJRC1,GOC007
HRSD-BGQ06,GOC015
NRC-BNQ26,GOC006
H-BVG21,GOC006
H-BVG22,GOC006
H-BVG23,GOC006
AGR-BWP14,GOC002
INDSC-BYP01,GOC006
INDSC-BYP02,GOC006
INDSC-BYP03,GOC006
INDSC-BYP04,GOC006
INDSC-BYP05,GOC006
INDSC-BYP06,GOC006
INDSC-BYP07,GOC008
INDSC-BYP08,GOC008
INDSC-BYP09,GOC008
INDSC-BYP10,GOC008
INDSC-BYP11,GOC008
INDSC-BYP12,GOC008
INDSC-BYP13,GOC002
INDSC-BYP14,GOC002
INDSC-BYP15,GOC002
INDSC-BYP16,GOC002
INDSC-BYP17,GOC002
INDSC-BYP18,GOC016
HFR-BYQ00,GOC019
HRSD-BGM12,GOC008
HRSD-BGO29,GOC001
CSEC-BUM03,GOC007
CSEC-BUM04,GOC007
FCAC-BUT02,GOC005
GSC-BVV03,GOC016
AGR-BWN10,GOC002
AGR-BWP13,GOC002
CRRF-BYF00,GOC019
CEO-BYG01,GOC014
CCC-BYH00,GOC019
CEO-BYI01,GOC014
CEO-BYI02,GOC014
CEO-BYI03,GOC015
CEO-BYI04,GOC015
CEO-BYJ01,GOC014
CEO-BYJ02,GOC015
CEO-BYJ03,GOC015
PCAN-BYK01,GOC002
PCAN-BYK02,GOC002
PCAN-BYK03,GOC002
PCAN-BYK04,GOC002
FEDNO-BYL01,GOC002
FEDNO-BYL02,GOC002
FEDNO-BYL03,GOC002
WDO-BYM01,GOC002
WDO-BYM02,GOC002
WDO-BYM03,GOC002
WDO-BYM04,GOC002
LCC-BYO01,GOC014
HRSD-BGO26,GOC001
HRSD-BGO27,GOC001
HRSD-BGO28,GOC001
CEAA-BGV03,GOC002
CEAA-BGV04,GOC002
ISC-BNP18,GOC005
CCRA-BRA12,GOC016
TC-BTX06,GOC004
OICC-BYB01,GOC002
OICC-BYB02,GOC002
OICC-BYB03,GOC002
OICC-BYB04,GOC002
OICC-BYC01,GOC002
OICC-BYC02,GOC002
OICC-BYC03,GOC002
OICC-BYC04,GOC002
OICC-BYD01,GOC002
OICC-BYD02,GOC002
OICC-BYD03,GOC002
OICC-BYD04,GOC002
OICC-BYD05,GOC002
HRSD-BGM11,GOC008
HRSD-BGO24,GOC001
HRSD-BGO25,GOC001
NRC-BNQ25,GOC003
SSHRC-BNT05,GOC003
CSC-BUK11,GOC007
ORL-BVA04,GOC015
VAC-BWI18,GOC003
AGR-BWP12,GOC002
TBC-BXC07,GOC016
SHARE-BYE01,GOC016
SHARE-BYE03,GOC016
SHARE-BYE04,GOC016
SHARE-BYE05,GOC016
SHARE-BYE06,GOC016
SHARE-BYE07,GOC016
HRSD-BGM10,GOC008
HRSD-BGO23,GOC001
FORDQ-BLL04,GOC002
FEDSO-BNM10,GOC002
FEDSO-BNM11,GOC002
FEDSO-BNM12,GOC002
NRC-BNQ23,GOC002
NRC-BNQ24,GOC003
OICC-BTK13,GOC003
VAC-BWI16,GOC001
AGR-BWN09,GOC002
TBC-BXB05,GOC016
TBC-BXB06,GOC016
TBC-BXB07,GOC016
TBC-BXB08,GOC016
TBC-BXB09,GOC016
TBC-BXB10,GOC016
TBC-BXC05,GOC016
TBC-BXC06,GOC016
PCC-BXF01,GOC015
PCC-BXF02,GOC015
PCC-BXF03,GOC015
RCMP-BXG01,GOC007
RCMP-BXG02,GOC007
RCMP-BXG03,GOC007
RCMP-BXG04,GOC007
RCMP-BXG05,GOC007
RCMP-BXG06,GOC007
RCMP-BXG07,GOC007
RCMP-BXH01,GOC007
RCMP-BXH02,GOC007
RCMP-BXH03,GOC007
RCMP-BXH04,GOC007
RCMP-BXH05,GOC007
RCMP-BXH06,GOC007
RCMP-BXH09,GOC007
RCMP-BXI01,GOC007
RCMP-BXI03,GOC007
RCMP-BXI04,GOC007
RCMP-BXI05,GOC007
ERC-BXJ01,GOC007
INDSC-BXL01,GOC006
INDSC-BXL02,GOC006
INDSC-BXL03,GOC006
INDSC-BXL04,GOC008
INDSC-BXM01,GOC006
INDSC-BXM02,GOC006
INDSC-BXM03,GOC006
INDSC-BXM04,GOC006
INDSC-BXM05,GOC006
INDSC-BXM06,GOC006
INDSC-BXM07,GOC006
INDSC-BXM08,GOC006
INDSC-BXM09,GOC008
INDSC-BXM10,GOC008
INDSC-BXM11,GOC008
INDSC-BXM12,GOC008
INDSC-BXM13,GOC008
INDSC-BXM14,GOC008
INDSC-BXP01,GOC006
INDSC-BXP02,GOC006
INDSC-BXP03,GOC006
INDSC-BXP04,GOC016
INDSC-BXP05,GOC002
INDSC-BXP06,GOC002
INDSC-BXP07,GOC002
INDSC-BXP08,GOC002
INDSC-BXP09,GOC002
INDSC-BXP10,GOC002
INDSC-BXP11,GOC002
INDSC-BXP12,GOC002
INDSC-BXP13,GOC008
INDSC-BXQ01,GOC008
INDSC-BXQ02,GOC008
INDSC-BXQ03,GOC006
OCSEC-BXS01,GOC007
SIRC-BXW01,GOC014
CEO-BXX01,GOC014
CASDO-BXZ01,GOC008
CASDO-BXZ02,GOC008
AECL-BAA00,GOC019
AECL-BAB00,GOC019
ACOA-BED01,GOC002
ACOA-BED02,GOC002
ACOA-BED03,GOC002
ACOA-BED04,GOC002
ACOA-BED05,GOC002
ACOA-BED06,GOC002
ACOA-BED07,GOC002
ATSSC-BEE01,GOC016
ATSSC-BEE02,GOC016
ATSSC-BEE03,GOC016
CAS-BEG01,GOC014
CAS-BEG02,GOC014
CAS-BEG03,GOC014
CAS-BEG04,GOC014
CATSA-BEO00,GOC019
CB-BEZ01,GOC005
CBC-BFD00,GOC019
CC-BFJ00,GOC019
NBC-BFO01,GOC009
NBC-BFY01,GOC009
CCOHS-BFZ01,GOC006
CDC-BGA00,GOC019
CGC-BGB01,GOC005
CGC-BGB02,GOC005
CGC-BGB03,GOC005
IRB-BGC01,GOC010
IRB-BGC02,GOC010
IRB-BGC03,GOC007
IRB-BGC04,GOC007
CEO-BGG01,GOC015
CEO-BGG02,GOC015
CEO-BGG03,GOC015
CEO-BGG04,GOC015
OCOL-BGH01,GOC016
OCOL-BGI01,GOC008
CMHC-BGJ00,GOC019
CMHC-BGK00,GOC019
CMHC-BGL00,GOC019
HRSD-BGM01,GOC008
HRSD-BGM02,GOC008
HRSD-BGM03,GOC008
HRSD-BGM04,GOC008
HRSD-BGM05,GOC008
HRSD-BGM06,GOC008
HRSD-BGM07,GOC008
HRSD-BGM08,GOC008
HRSD-BGM09,GOC008
HRSD-BGN01,GOC001
HRSD-BGN02,GOC001
HRSD-BGN03,GOC001
HRSD-BGO01,GOC001
HRSD-BGO02,GOC001
HRSD-BGO03,GOC001
HRSD-BGO04,GOC001
HRSD-BGO05,GOC001
HRSD-BGO06,GOC001
HRSD-BGO07,GOC008
HRSD-BGO08,GOC001
HRSD-BGO09,GOC001
HRSD-BGO10,GOC001
HRSD-BGO11,GOC001
HRSD-BGO12,GOC001
HRSD-BGO13,GOC001
HRSD-BGO14,GOC001
HRSD-BGO15,GOC001
HRSD-BGO16,GOC001
HRSD-BGO17,GOC002
HRSD-BGO18,GOC002
HRSD-BGO19,GOC001
HRSD-BGO20,GOC001
HRSD-BGO21,GOC001
HRSD-BGO22,GOC001
HRSD-BGP01,GOC005
HRSD-BGP02,GOC005
HRSD-BGP03,GOC005
HRSD-BGP04,GOC005
HRSD-BGP05,GOC005
HRSD-BGP06,GOC005
HRSD-BGP07,GOC005
HRSD-BGQ01,GOC015
HRSD-BGQ02,GOC015
HRSD-BGQ03,GOC015
HRSD-BGQ04,GOC015
HRSD-BGQ05,GOC015
EC-BGR01,GOC004
EC-BGR02,GOC004
EC-BGR03,GOC004
EC-BGS01,GOC004
EC-BGS02,GOC004
EC-BGS03,GOC004
EC-BGS04,GOC004
EC-BGS05,GOC004
EC-BGT01,GOC004
EC-BGT02,GOC004
EC-BGT03,GOC004
EC-BGT04,GOC004
EC-BGT05,GOC004
EC-BGT06,GOC004
EC-BGU01,GOC004
EC-BGU02,GOC004
CEAA-BGV01,GOC002
CEAA-BGV02,GOC002
PCA-BGW01,GOC009
PCA-BGW02,GOC004
PCA-BGW03,GOC009
PCA-BGW04,GOC009
PCA-BGW05,GOC007
OAG-BGX01,GOC016
IJC-BGY00,GOC014
IJC-BGZ00,GOC014
IDRC-BKX00,GOC019
GG-BKY00,GOC014
TOUR-BKZ00,GOC019
FORDQ-BLL02,GOC002
FORDQ-BLL03,GOC002
CSA-BLM01,GOC003
CSA-BLM02,GOC016
CSA-BLM03,GOC003
CNEDA-BNL01,GOC001
CNEDA-BNL02,GOC002
CNEDA-BNL03,GOC016
CNEDA-BNL04,GOC004
ISC-BNN02,GOC003
ISC-BNN03,GOC003
ISC-BNN04,GOC003
ISC-BNN05,GOC003
ISC-BNO01,GOC003
ISC-BNO02,GOC003
ISC-BNO03,GOC003
ISC-BNO04,GOC003
ISC-BNP01,GOC002
ISC-BNP02,GOC002
ISC-BNP03,GOC002
ISC-BNP04,GOC002
ISC-BNP05,GOC002
ISC-BNP06,GOC002
ISC-BNP07,GOC002
ISC-BNP08,GOC003
ISC-BNP09,GOC005
ISC-BNP10,GOC005
ISC-BNP11,GOC005
ISC-BNP12,GOC005
ISC-BNP13,GOC002
ISC-BNP14,GOC002
ISC-BNP15,GOC005
ISC-BNP16,GOC002
ISC-BNP17,GOC003
NRC-BNQ01,GOC002
NRC-BNQ02,GOC003
NRC-BNQ03,GOC002
NRC-BNQ04,GOC002
NRC-BNQ05,GOC003
NRC-BNQ06,GOC003
NRC-BNQ07,GOC003
NRC-BNQ08,GOC002
NRC-BNQ10,GOC003
NRC-BNQ11,GOC003
NRC-BNQ12,GOC003
NRC-BNQ13,GOC003
NRC-BNQ14,GOC003
NRC-BNQ15,GOC002
NRC-BNQ16,GOC003
NRC-BNQ17,GOC003
NRC-BNQ18,GOC016
NRC-BNQ19,GOC016
NRC-BNQ20,GOC016
NRC-BNQ21,GOC016
NRC-BNQ22,GOC003
SCA-BNS00,GOC019
SSHRC-BNU01,GOC003
WDO-BNW01,GOC002
WDO-BNW02,GOC002
WDO-BNW03,GOC002
WDO-BNW04,GOC002
JUS-BNX01,GOC016
JUS-BNX02,GOC016
JUS-BNX03,GOC016
JUS-BNY01,GOC007
JUS-BNY02,GOC007
JUS-BNY03,GOC007
JUS-BNY04,GOC007
JUS-BNY05,GOC007
JUS-BNY06,GOC007
JUS-BNY07,GOC007
JUS-BNY08,GOC007
JUS-BNY09,GOC007
JUS-BNY10,GOC007
FJA-BNZ01,GOC014
FJA-BNZ02,GOC014
FJA-BNZ03,GOC014
ODPP-BRD01,GOC007
IPC-BRF01,GOC015
IPC-BRG01,GOC015
IPC-BRG02,GOC015
SCC-BRH01,GOC014
SCC-BRH02,GOC014
CMC-BRI00,GOC019
CMHR-BRL00,GOC019
CMI-BRN00,GOC019
CMN-BRQ00,GOC019
CRTC-BRT01,GOC009
CRTC-BRT02,GOC005
CRTC-BRT03,GOC007
NMST-BRU00,GOC019
NGC-BRY00,GOC019
CH-BSD01,GOC009
CH-BSD02,GOC009
CH-BSD03,GOC009
CH-BSE01,GOC009
CH-BSE02,GOC009
CH-BSE03,GOC009
CH-BSE04,GOC009
CH-BSF01,GOC009
CH-BSG01,GOC008
CH-BSG02,GOC008
CH-BSG03,GOC008
CH-BSG04,GOC008
CH-BSH01,GOC008
NAC-BSK00,GOC019
NFB-BSM01,GOC009
NCC-BSN00,GOC019
NFB-BSP01,GOC009
NFB-BSP02,GOC009
NFB-BSP03,GOC009
CFDC-BSQ00,GOC019
CFDC-BSR00,GOC019
OEC-BSS00,GOC014
HC-BST00,GOC014
HC-BSU00,GOC014
LP-BSV00,GOC014
PPS-BSW00,GOC014
SEN-BSX00,GOC014
SEN-BSY00,GOC014
SEN-BSZ00,GOC014
OSEO-BTE00,GOC014
FO-BTG07,GOC002
FO-BTH01,GOC002
FO-BTH02,GOC002
FO-BTH03,GOC002
FO-BTH04,GOC007
FO-BTH05,GOC007
FO-BTI01,GOC007
FO-BTI02,GOC004
FO-BTI03,GOC007
FO-BTI04,GOC007
FO-BTI05,GOC007
FO-BTI06,GOC007
FO-BTI07,GOC007
FO-BTI08,GOC002
AECB-BTJ01,GOC007
AECB-BTJ02,GOC007
AECB-BTJ03,GOC007
AECB-BTJ04,GOC007
AECB-BTJ05,GOC007
OICC-BTK01,GOC002
OICC-BTK02,GOC002
OICC-BTK03,GOC002
OICC-BTK04,GOC002
OICC-BTK05,GOC002
OICC-BTK06,GOC002
OICC-BTK07,GOC002
OICC-BTK08,GOC002
OICC-BTK09,GOC002
OICC-BTK10,GOC002
OICC-BTK11,GOC002
OICC-BTK12,GOC002
NR-BTM01,GOC004
NR-BTM02,GOC004
NR-BTM03,GOC003
NR-BTM05,GOC004
NR-BTM06,GOC004
NR-BTM07,GOC004
JCCB-BTN00,GOC019
NR-BTO04,GOC005
NR-BTO06,GOC015
NR-BTO07,GOC015
WDBA-BTQ00,GOC019
CCMD-BTR01,GOC016
OPSIC-BTS01,GOC015
CTA-BTT01,GOC005
CTA-BTT02,GOC005
CTA-BTT03,GOC005
FBCL-BTU00,GOC019
CNMI-BTV00,GOC019
TC-BTW01,GOC007
TC-BTW02,GOC007
TC-BTW03,GOC007
TC-BTW04,GOC007
TC-BTW05,GOC007
TC-BTW06,GOC016
TC-BTW07,GOC007
TC-BTW08,GOC007
TC-BTW09,GOC007
TC-BTW10,GOC007
TC-BTW11,GOC007
TC-BTW12,GOC007
TC-BTW13,GOC007
TC-BTW14,GOC007
TC-BTW15,GOC007
TC-BTW16,GOC007
TC-BTW17,GOC007
TC-BTW18,GOC007
TC-BTW19,GOC007
TC-BTW20,GOC007
TC-BTW21,GOC007
TC-BTW22,GOC007
TC-BTW24,GOC007
TC-BTW25,GOC007
TC-BTX01,GOC004
TC-BTX02,GOC004
TC-BTX03,GOC004
TC-BTX04,GOC003
TC-BTX05,GOC015
TC-BTY01,GOC005
TC-BTY02,GOC005
TC-BTY03,GOC002
TC-BTY04,GOC002
VIA-BTZ00,GOC019
CPC-BUD00,GOC019
CFIA-BUH01,GOC004
CFIA-BUH02,GOC004
CFIA-BUH03,GOC004
CFIA-BUH04,GOC004
CFIA-BUH05,GOC006
CFIA-BUH06,GOC006
CFIA-BUH07,GOC006
CFIA-BUH08,GOC006
CFIA-BUH09,GOC006
CFIA-BUH10,GOC006
CFIA-BUH11,GOC006
CFIA-BUH12,GOC006
CFIA-BUH13,GOC013
CFIA-BUH14,GOC013
CFIA-BUH15,GOC013
CIHR-BUI01,GOC006
CIHR-BUI02,GOC006
CIHR-BUI03,GOC006
CSC-BUK01,GOC007
CSC-BUK02,GOC007
CSC-BUK03,GOC007
CSC-BUK04,GOC007
CSC-BUK08,GOC007
CSC-BUK09,GOC007
CSC-BUK10,GOC007
CSC-BUL01,GOC007
CSC-BUL02,GOC007
CSC-BUL03,GOC007
CSC-BUL04,GOC007
CSEC-BUM01,GOC007
CSEC-BUM02,GOC007
FCAC-BUT01,GOC005
FCAC-BUU01,GOC005
FIN-BUV01,GOC002
FIN-BUV02,GOC002
FIN-BUV03,GOC002
FIN-BUV04,GOC002
FIN-BUV05,GOC002
FIN-BUV06,GOC002
FIN-BUV07,GOC006
FIN-BUV08,GOC001
FIN-BUV09,GOC002
FIN-BUV10,GOC011
FIN-BUV11,GOC002
FTRAC-BUW01,GOC007
FTRAC-BUW02,GOC007
FTRAC-BUX01,GOC007
FTRAC-BUX02,GOC007
CSIS-BUY00,GOC014
CFGB-BUZ01,GOC016
H-BVG01,GOC006
H-BVG02,GOC006
H-BVG03,GOC006
H-BVG04,GOC006
H-BVG05,GOC006
H-BVG06,GOC006
H-BVG07,GOC006
H-BVG08,GOC006
H-BVG09,GOC006
H-BVG10,GOC006
H-BVG11,GOC006
H-BVG12,GOC006
H-BVG13,GOC006
H-BVG14,GOC006
H-BVG15,GOC006
H-BVG16,GOC006
H-BVH01,GOC006
H-BVH02,GOC006
H-BVH03,GOC006
H-BVH04,GOC006
H-BVH05,GOC006
H-BVH06,GOC006
H-BVH07,GOC006
H-BVH08,GOC006
H-BVH09,GOC006
H-BVH10,GOC006
H-BVH11,GOC006
H-BVH12,GOC006
H-BVH13,GOC006
H-BVH14,GOC006
H-BVH15,GOC006
H-BVH16,GOC006
H-BVH17,GOC006
MPCC-BVJ01,GOC015
OCI-BVL01,GOC007
PMPRB-BVM01,GOC006
PMPRB-BVM02,GOC006
OSFI-BVN01,GOC002
OSFI-BVN02,GOC002
