"dept_code","year","question_id","answer1","answer2","answer3","answer4","answer5","answer6","answer7","positive","neutral","negative","agree","average_1_to_5","average_percent","answer_count"
"ACOA",2017,"Q01",51,35,8,4,2,1,0,86,8,6,86,4.29,82,507
"ACOA",2017,"Q02",59,30,3,4,4,0,0,89,3,8,89,4.35,84,505
"ACOA",2017,"Q03",49,36,6,5,4,0,0,85,6,9,85,4.2,80,506
"ACOA",2017,"Q04",35,43,10,8,4,1,0,78,10,12,78,3.98,74,505
"ACOA",2017,"Q05",60,26,6,4,3,0,0,87,6,7,87,4.38,85,506
"ACOA",2017,"Q06",54,34,4,4,4,0,0,88,4,8,88,4.3,82,506
"ACOA",2017,"Q07",59,30,4,3,3,0,0,90,4,6,90,4.4,85,507
"ACOA",2017,"Q08",68,21,5,3,3,0,0,88,5,6,88,4.47,87,506
"ACOA",2017,"Q09",70,19,6,2,3,1,0,89,6,5,89,4.52,88,505
"ACOA",2017,"Q10",50,30,8,6,6,0,0,80,8,12,80,4.13,78,506
"ACOA",2017,"Q11",55,33,5,4,2,0,0,88,5,6,88,4.35,84,506
"ACOA",2017,"Q12",6,26,46,14,7,0,0,33,47,21,21,3.12,53,497
"ACOA",2017,"Q13",6,15,41,28,11,0,0,38,41,20,20,3.23,56,502
"ACOA",2017,"Q14",12,88,"","","","","",88,"",12,12,"","",499
"ACOA",2017,"Q15a",55,45,"","","","","","","","",55,"","",59
"ACOA",2017,"Q15b",71,29,"","","","","","","","",71,"","",59
"ACOA",2017,"Q15d",0,100,"","","","","","","","",0,"","",59
"ACOA",2017,"Q15f",15,85,"","","","","","","","",15,"","",59
"ACOA",2017,"Q15g",0,100,"","","","","","","","",0,"","",59
"ACOA",2017,"Q16",7,93,"","","","","",93,"",7,7,"","",502
"ACOA",2017,"Q17a",46,54,"","","","","","","","",46,"","",32
"ACOA",2017,"Q17b",69,31,"","","","","","","","",69,"","",32
"ACOA",2017,"Q17d",0,100,"","","","","","","","",0,"","",32
"AECB",2017,"Q01",57,27,6,4,2,4,0,88,7,6,88,4.4,85,712
"AECB",2017,"Q02",45,39,6,7,3,0,0,84,6,10,84,4.17,79,712
"AECB",2017,"Q03",38,36,13,9,5,0,0,73,13,14,73,3.93,73,713
"AECB",2017,"Q04",25,42,14,13,5,1,0,68,14,18,68,3.7,67,708
"AECB",2017,"Q05",48,31,8,7,4,1,0,80,8,12,80,4.14,78,713
"AECB",2017,"Q06",37,40,12,7,4,0,0,78,12,11,78,4.01,75,711
"AECB",2017,"Q07",45,38,10,6,2,0,0,83,10,7,83,4.19,80,712
"AECB",2017,"Q08",59,24,5,5,6,0,0,84,5,11,84,4.25,81,715
"AECB",2017,"Q09",58,22,9,4,6,0,0,81,9,10,81,4.23,81,713
"AECB",2017,"Q10",32,37,13,11,7,0,0,69,13,18,69,3.76,69,714
"AECB",2017,"Q11",37,36,17,6,3,1,0,74,17,9,74,3.98,75,714
"AECB",2017,"Q12",4,20,43,24,7,0,0,25,43,32,32,2.89,47,705
"AECB",2017,"Q13",6,18,45,22,7,1,0,29,45,25,25,3.05,51,706
"AECB",2017,"Q14",19,81,"","","","","",81,"",19,19,"","",706
"AECB",2017,"Q15a",51,49,"","","","","","","","",51,"","",136
"AECB",2017,"Q15b",70,30,"","","","","","","","",70,"","",136
"AECB",2017,"Q15d",0,100,"","","","","","","","",0,"","",136
"AECB",2017,"Q15f",7,93,"","","","","","","","",7,"","",136
"AECB",2017,"Q16",10,90,"","","","","",90,"",10,10,"","",709
"AECB",2017,"Q17a",37,63,"","","","","","","","",37,"","",67
"AECB",2017,"Q17b",77,23,"","","","","","","","",77,"","",67
"AECB",2017,"Q17d",0,100,"","","","","","","","",0,"","",67
"AECB",2017,"Q17g",11,89,"","","","","","","","",11,"","",67
"AGR",2017,"Q01",47,36,8,4,1,3,0,85,9,6,85,4.26,82,3084
"AGR",2017,"Q02",38,40,9,8,4,0,0,79,9,12,79,4,75,3079
"AGR",2017,"Q03",35,37,13,9,6,0,0,72,13,15,72,3.86,71,3077
"AGR",2017,"Q04",24,39,16,12,7,1,0,64,16,20,64,3.61,65,3074
"AGR",2017,"Q05",41,35,12,7,4,1,1,76,12,12,76,4.01,75,3074
"AGR",2017,"Q06",31,40,13,9,6,0,0,71,13,15,71,3.81,70,3083
"AGR",2017,"Q07",42,40,9,6,3,0,0,82,9,9,82,4.13,78,3082
"AGR",2017,"Q08",54,26,7,7,6,0,0,81,7,12,81,4.17,79,3082
"AGR",2017,"Q09",56,24,9,5,5,1,0,80,9,10,80,4.22,80,3080
"AGR",2017,"Q10",30,34,13,13,9,1,0,65,13,22,65,3.63,66,3078
"AGR",2017,"Q11",29,38,19,9,4,2,0,68,19,13,68,3.8,70,3082
"AGR",2017,"Q12",5,23,44,20,8,0,0,28,44,28,28,2.98,50,3047
"AGR",2017,"Q13",7,19,41,23,9,0,0,32,41,27,27,3.07,52,3050
"AGR",2017,"Q14",19,81,"","","","","",81,"",19,19,"","",3058
"AGR",2017,"Q15a",57,43,"","","","","","","","",57,"","",597
"AGR",2017,"Q15b",55,45,"","","","","","","","",55,"","",597
"AGR",2017,"Q15c",8,92,"","","","","","","","",8,"","",597
"AGR",2017,"Q15e",6,94,"","","","","","","","",6,"","",597
"AGR",2017,"Q15f",6,94,"","","","","","","","",6,"","",597
"AGR",2017,"Q15g",4,96,"","","","","","","","",4,"","",597
"AGR",2017,"Q16",9,91,"","","","","",91,"",9,9,"","",3076
"AGR",2017,"Q17a",40,60,"","","","","","","","",40,"","",266
"AGR",2017,"Q17b",73,27,"","","","","","","","",73,"","",266
"AGR",2017,"Q17c",7,93,"","","","","","","","",7,"","",266
"AGR",2017,"Q17e",8,92,"","","","","","","","",8,"","",266
"AGR",2017,"Q17f",4,96,"","","","","","","","",4,"","",266
"AGR",2017,"Q17g",10,90,"","","","","","","","",10,"","",266
"ATSSC",2017,"Q01",45,28,11,5,4,7,1,79,12,9,79,4.15,79,338
"ATSSC",2017,"Q02",51,29,8,7,3,0,0,81,8,11,81,4.18,80,339
"ATSSC",2017,"Q03",46,29,12,7,6,0,0,75,12,13,75,4.01,75,340
"ATSSC",2017,"Q04",38,32,10,10,7,2,0,72,11,18,72,3.85,71,340
"ATSSC",2017,"Q05",56,26,8,3,5,1,1,83,8,9,83,4.27,82,340
"ATSSC",2017,"Q06",40,34,9,8,8,0,0,75,9,17,75,3.9,73,339
"ATSSC",2017,"Q07",49,34,6,7,3,0,0,83,6,11,83,4.17,79,340
"ATSSC",2017,"Q08",61,21,6,6,5,0,0,83,6,11,83,4.28,82,340
"ATSSC",2017,"Q09",62,21,8,4,4,1,0,84,8,8,84,4.35,84,335
"ATSSC",2017,"Q10",43,27,11,11,8,1,0,70,11,19,70,3.87,72,340
"ATSSC",2017,"Q11",33,37,18,6,3,3,0,72,19,9,72,3.95,74,341
"ATSSC",2017,"Q12",11,26,40,17,6,0,0,37,40,23,23,3.2,55,340
"ATSSC",2017,"Q13",7,15,34,24,19,0,1,43,34,23,23,3.32,58,337
"ATSSC",2017,"Q14",16,84,"","","","","",84,"",16,16,"","",339
"ATSSC",2017,"Q15a",43,57,"","","","","","","","",43,"","",56
"ATSSC",2017,"Q15b",66,34,"","","","","","","","",66,"","",56
"ATSSC",2017,"Q15d",0,100,"","","","","","","","",0,"","",56
"ATSSC",2017,"Q16",8,92,"","","","","",92,"",8,8,"","",340
"ATSSC",2017,"Q17a",27,73,"","","","","","","","",27,"","",25
"ATSSC",2017,"Q17b",78,22,"","","","","","","","",78,"","",25
"ATSSC",2017,"Q17d",0,100,"","","","","","","","",0,"","",25
"ATSSC",2017,"Q17f",0,100,"","","","","","","","",0,"","",25
"CAS",2017,"Q01",38,37,9,7,5,3,1,78,9,12,78,4.01,75,388
"CAS",2017,"Q02",42,37,7,9,5,0,0,79,7,14,79,4.02,76,391
"CAS",2017,"Q03",36,32,12,10,10,0,0,68,12,20,68,3.74,69,390
"CAS",2017,"Q04",24,35,14,12,13,0,0,60,14,26,60,3.45,61,389
"CAS",2017,"Q05",41,30,11,10,7,1,0,72,11,17,72,3.88,72,389
"CAS",2017,"Q06",29,39,12,11,9,0,0,68,12,20,68,3.69,67,391
"CAS",2017,"Q07",43,40,7,6,4,0,0,83,7,10,83,4.12,78,391
"CAS",2017,"Q08",58,22,7,5,8,0,0,80,7,13,80,4.18,79,390
"CAS",2017,"Q09",53,24,9,4,9,0,1,78,9,13,78,4.11,78,389
"CAS",2017,"Q10",29,33,11,11,16,0,0,62,11,27,62,3.48,62,390
"CAS",2017,"Q11",20,35,21,10,10,3,0,57,22,21,57,3.46,62,388
"CAS",2017,"Q12",6,23,41,19,12,0,0,29,41,31,31,2.92,48,384
"CAS",2017,"Q13",8,21,40,23,7,0,0,30,40,29,29,3,50,387
"CAS",2017,"Q14",22,78,"","","","","",78,"",22,22,"","",387
"CAS",2017,"Q15a",57,43,"","","","","","","","",57,"","",84
"CAS",2017,"Q15b",59,41,"","","","","","","","",59,"","",84
"CAS",2017,"Q15c",6,94,"","","","","","","","",6,"","",84
"CAS",2017,"Q15d",0,100,"","","","","","","","",0,"","",84
"CAS",2017,"Q15e",6,94,"","","","","","","","",6,"","",84
"CAS",2017,"Q15f",8,92,"","","","","","","","",8,"","",84
"CAS",2017,"Q15g",6,94,"","","","","","","","",6,"","",84
"CAS",2017,"Q16",10,90,"","","","","",90,"",10,10,"","",391
"CAS",2017,"Q17a",44,56,"","","","","","","","",44,"","",37
"CAS",2017,"Q17b",72,28,"","","","","","","","",72,"","",37
"CAS",2017,"Q17d",0,100,"","","","","","","","",0,"","",37
"CAS",2017,"Q17e",0,100,"","","","","","","","",0,"","",37
"CB",2017,"Q01",49,17,8,17,0,8,0,72,9,18,72,4.08,77,12
"CB",2017,"Q02",66,17,8,8,0,0,0,83,8,8,83,4.41,85,12
"CB",2017,"Q03",63,28,0,9,0,0,0,91,0,9,91,4.45,86,11
"CB",2017,"Q04",34,24,34,8,0,0,0,58,34,8,58,3.83,71,12
"CB",2017,"Q05",66,17,8,0,8,0,0,83,8,8,83,4.32,83,12
"CB",2017,"Q06",58,25,0,17,0,0,0,83,0,17,83,4.24,81,12
"CB",2017,"Q07",58,17,25,0,0,0,0,75,25,0,75,4.32,83,12
"CB",2017,"Q08",66,17,8,8,0,0,0,83,8,8,83,4.41,85,12
"CB",2017,"Q09",49,25,17,0,8,0,0,75,17,8,75,4.07,77,12
"CB",2017,"Q10",42,24,17,8,8,0,0,66,17,17,66,3.83,71,12
"CB",2017,"Q11",25,24,8,34,8,0,0,49,8,42,49,3.24,56,12
"CB",2017,"Q12",8,17,42,24,8,0,0,25,42,32,32,2.93,48,12
"CB",2017,"Q13",0,18,45,28,9,0,0,37,45,18,18,3.28,57,11
"CBSA",2017,"Q01",30,36,16,9,6,4,1,68,17,15,68,3.77,69,6240
"CBSA",2017,"Q02",19,37,13,16,15,0,0,56,13,31,56,3.3,57,6221
"CBSA",2017,"Q03",17,32,17,18,16,0,0,49,17,34,49,3.16,54,6228
"CBSA",2017,"Q04",12,30,17,21,19,1,0,42,17,40,42,2.95,49,6230
"CBSA",2017,"Q05",23,31,15,15,16,0,0,54,15,31,54,3.29,57,6238
"CBSA",2017,"Q06",12,30,15,20,22,0,0,43,15,42,43,2.91,48,6244
"CBSA",2017,"Q07",27,41,14,11,7,0,0,68,14,18,68,3.7,67,6253
"CBSA",2017,"Q08",40,30,9,10,10,0,0,70,9,21,70,3.8,70,6258
"CBSA",2017,"Q09",41,28,12,8,10,1,0,69,13,18,69,3.83,71,6251
"CBSA",2017,"Q10",16,26,15,19,24,0,0,42,15,43,42,2.91,48,6247
"CBSA",2017,"Q11",20,36,20,13,11,1,0,56,20,24,56,3.42,61,6237
"CBSA",2017,"Q12",3,18,40,24,14,0,0,21,40,39,39,2.71,43,6179
"CBSA",2017,"Q13",14,26,38,16,6,0,0,22,39,39,39,2.75,44,6195
"CBSA",2017,"Q14",28,72,"","","","","",72,"",28,28,"","",6213
"CBSA",2017,"Q15a",54,46,"","","","","","","","",54,"","",1760
"CBSA",2017,"Q15b",69,31,"","","","","","","","",69,"","",1760
"CBSA",2017,"Q15c",7,93,"","","","","","","","",7,"","",1760
"CBSA",2017,"Q15d",6,94,"","","","","","","","",6,"","",1760
"CBSA",2017,"Q15e",3,97,"","","","","","","","",3,"","",1760
"CBSA",2017,"Q15f",18,82,"","","","","","","","",18,"","",1760
"CBSA",2017,"Q15g",3,97,"","","","","","","","",3,"","",1760
"CBSA",2017,"Q16",18,82,"","","","","",82,"",18,18,"","",6231
"CBSA",2017,"Q17a",37,63,"","","","","","","","",37,"","",1134
"CBSA",2017,"Q17b",82,18,"","","","","","","","",82,"","",1134
"CBSA",2017,"Q17c",3,97,"","","","","","","","",3,"","",1134
"CBSA",2017,"Q17d",4,96,"","","","","","","","",4,"","",1134
"CBSA",2017,"Q17e",5,95,"","","","","","","","",5,"","",1134
"CBSA",2017,"Q17f",15,85,"","","","","","","","",15,"","",1134
"CBSA",2017,"Q17g",6,94,"","","","","","","","",6,"","",1134
"CCMD",2017,"Q01",42,39,11,5,1,2,0,83,11,6,83,4.19,80,391
"CCMD",2017,"Q02",41,35,12,7,5,0,0,76,12,12,76,4.01,75,392
"CCMD",2017,"Q03",37,36,13,9,5,0,0,73,13,14,73,3.91,73,391
"CCMD",2017,"Q04",26,42,13,12,6,0,0,68,14,18,68,3.7,67,392
"CCMD",2017,"Q05",47,33,10,6,3,0,1,80,10,9,80,4.15,79,393
"CCMD",2017,"Q06",29,34,17,11,9,0,0,63,17,20,63,3.62,66,392
"CCMD",2017,"Q07",39,42,10,4,4,0,0,82,10,8,82,4.09,77,392
"CCMD",2017,"Q08",62,22,6,6,4,0,0,85,6,9,85,4.34,84,392
"CCMD",2017,"Q09",60,21,9,5,4,0,0,82,9,9,82,4.3,82,391
"CCMD",2017,"Q10",31,34,12,13,10,0,0,66,12,23,66,3.64,66,392
"CCMD",2017,"Q11",39,35,15,8,3,0,0,75,15,11,75,4,75,390
"CCMD",2017,"Q12",6,18,45,22,9,0,0,24,45,31,31,2.89,47,388
"CCMD",2017,"Q13",7,20,39,23,10,0,0,32,40,28,28,3.07,52,384
"CCMD",2017,"Q14",18,82,"","","","","",82,"",18,18,"","",384
"CCMD",2017,"Q15a",37,63,"","","","","","","","",37,"","",70
"CCMD",2017,"Q15b",75,25,"","","","","","","","",75,"","",70
"CCMD",2017,"Q15c",10,90,"","","","","","","","",10,"","",70
"CCMD",2017,"Q15d",0,100,"","","","","","","","",0,"","",70
"CCMD",2017,"Q15f",0,100,"","","","","","","","",0,"","",70
"CCMD",2017,"Q16",10,90,"","","","","",90,"",10,10,"","",389
"CCMD",2017,"Q17a",38,62,"","","","","","","","",38,"","",42
"CCMD",2017,"Q17b",83,17,"","","","","","","","",83,"","",42
"CCMD",2017,"Q17d",0,100,"","","","","","","","",0,"","",42
"CCMD",2017,"Q17e",0,100,"","","","","","","","",0,"","",42
"CCMD",2017,"Q17f",0,100,"","","","","","","","",0,"","",42
"CCRA",2017,"Q01",53,31,7,4,2,2,0,87,7,6,87,4.33,83,22432
"CCRA",2017,"Q02",41,38,8,8,6,0,0,78,8,14,78,4,75,22387
"CCRA",2017,"Q03",32,36,14,10,7,0,0,68,14,17,68,3.76,69,22380
"CCRA",2017,"Q04",23,36,17,13,8,2,0,61,17,22,61,3.55,64,22379
"CCRA",2017,"Q05",43,35,10,7,4,0,1,79,10,11,79,4.06,77,22394
"CCRA",2017,"Q06",33,38,12,10,7,0,0,71,12,17,71,3.79,70,22412
"CCRA",2017,"Q07",40,40,10,6,3,0,0,81,10,9,81,4.08,77,22405
"CCRA",2017,"Q08",57,26,7,5,5,0,0,84,7,10,84,4.26,82,22424
"CCRA",2017,"Q09",56,26,9,4,4,1,0,83,9,9,83,4.26,82,22385
"CCRA",2017,"Q10",31,34,13,12,10,0,0,65,13,22,65,3.66,66,22400
"CCRA",2017,"Q11",35,37,15,7,4,1,0,73,15,12,73,3.93,73,22365
"CCRA",2017,"Q12",5,20,44,21,10,0,0,25,44,31,31,2.89,47,22110
"CCRA",2017,"Q13",9,21,43,19,7,0,0,27,43,30,30,2.95,49,22107
"CCRA",2017,"Q14",17,83,"","","","","",83,"",17,17,"","",22150
"CCRA",2017,"Q15a",48,52,"","","","","","","","",48,"","",3817
"CCRA",2017,"Q15b",64,36,"","","","","","","","",64,"","",3817
"CCRA",2017,"Q15c",5,95,"","","","","","","","",5,"","",3817
"CCRA",2017,"Q15d",0,100,"","","","","","","","",0,"","",3817
"CCRA",2017,"Q15e",4,96,"","","","","","","","",4,"","",3817
"CCRA",2017,"Q15f",12,88,"","","","","","","","",12,"","",3817
"CCRA",2017,"Q15g",3,97,"","","","","","","","",3,"","",3817
"CCRA",2017,"Q16",11,89,"","","","","",89,"",11,11,"","",22326
"CCRA",2017,"Q17a",31,69,"","","","","","","","",31,"","",2469
"CCRA",2017,"Q17b",80,20,"","","","","","","","",80,"","",2469
"CCRA",2017,"Q17c",3,97,"","","","","","","","",3,"","",2469
"CCRA",2017,"Q17d",0,100,"","","","","","","","",0,"","",2468
"CCRA",2017,"Q17e",6,94,"","","","","","","","",6,"","",2469
"CCRA",2017,"Q17f",10,90,"","","","","","","","",10,"","",2469
"CCRA",2017,"Q17g",8,92,"","","","","","","","",8,"","",2469
"CEAA",2017,"Q01",48,34,9,4,2,4,0,85,9,6,85,4.27,82,226
"CEAA",2017,"Q02",52,38,4,4,2,0,0,90,4,6,90,4.34,83,227
"CEAA",2017,"Q03",45,37,9,8,3,0,0,81,9,10,81,4.13,78,226
"CEAA",2017,"Q04",35,39,11,11,3,0,0,75,11,14,75,3.93,73,227
"CEAA",2017,"Q05",50,28,8,10,4,0,0,78,8,14,78,4.1,78,227
"CEAA",2017,"Q06",48,32,10,7,4,0,0,80,10,10,80,4.14,79,226
"CEAA",2017,"Q07",53,30,9,5,3,0,0,83,9,8,83,4.25,81,227
"CEAA",2017,"Q08",61,24,6,7,3,0,0,84,6,10,84,4.32,83,226
"CEAA",2017,"Q09",64,25,7,2,2,0,0,89,7,4,89,4.47,87,226
"CEAA",2017,"Q10",37,33,12,10,7,0,0,70,12,17,70,3.83,71,226
"CEAA",2017,"Q11",43,34,13,5,4,0,0,78,13,9,78,4.09,77,226
"CEAA",2017,"Q12",2,16,41,32,9,0,0,18,41,41,41,2.7,43,226
"CEAA",2017,"Q13",6,26,45,17,6,0,1,23,45,32,32,2.92,48,225
"CEAA",2017,"Q14",13,87,"","","","","",87,"",13,13,"","",225
"CEAA",2017,"Q15a",39,61,"","","","","","","","",39,"","",31
"CEAA",2017,"Q15b",67,33,"","","","","","","","",67,"","",31
"CEAA",2017,"Q15d",0,100,"","","","","","","","",0,"","",31
"CEAA",2017,"Q15g",0,100,"","","","","","","","",0,"","",31
"CEAA",2017,"Q16",5,95,"","","","","",95,"",5,5,"","",225
"CEAA",2017,"Q17d",0,100,"","","","","","","","",0,"","",12
"CEAA",2017,"Q17e",0,100,"","","","","","","","",0,"","",12
"CFGB",2017,"Q01",57,24,6,3,0,6,3,90,7,3,90,4.5,87,33
"CFGB",2017,"Q02",73,21,6,0,0,0,0,94,6,0,94,4.67,92,33
"CFGB",2017,"Q03",54,30,6,9,0,0,0,85,6,9,85,4.3,83,33
"CFGB",2017,"Q04",48,30,12,9,0,0,0,79,12,9,79,4.18,79,33
"CFGB",2017,"Q05",76,15,3,6,0,0,0,91,3,6,91,4.6,90,33
"CFGB",2017,"Q06",67,27,0,6,0,0,0,94,0,6,94,4.54,89,33
"CFGB",2017,"Q07",70,21,6,3,0,0,0,91,6,3,91,4.57,89,33
"CFGB",2017,"Q08",67,24,6,0,3,0,0,91,6,3,91,4.51,88,33
"CFGB",2017,"Q09",67,18,12,0,3,0,0,85,12,3,85,4.45,86,33
"CFGB",2017,"Q10",64,27,3,6,0,0,0,91,3,6,91,4.48,87,33
"CFGB",2017,"Q11",54,30,9,3,3,0,0,85,9,6,85,4.3,83,33
"CFGB",2017,"Q12",21,33,39,6,0,0,0,55,39,6,6,3.7,67,33
"CFGB",2017,"Q13",0,6,30,33,30,0,0,64,30,6,6,3.88,72,33
"CFGB",2017,"Q16",0,100,"","","","","",100,"",0,0,"","",33
"CFIA",2017,"Q01",45,36,9,5,3,2,0,83,10,7,83,4.19,80,3770
"CFIA",2017,"Q02",34,39,10,11,6,0,0,73,10,17,73,3.84,71,3753
"CFIA",2017,"Q03",28,36,16,12,7,0,0,65,16,19,65,3.67,67,3753
"CFIA",2017,"Q04",20,35,19,15,9,1,0,57,19,24,57,3.44,61,3760
"CFIA",2017,"Q05",32,35,12,12,8,0,0,68,13,19,68,3.74,68,3762
"CFIA",2017,"Q06",24,39,15,13,8,0,0,63,15,22,63,3.56,64,3765
"CFIA",2017,"Q07",37,41,11,7,3,0,0,79,11,10,79,4.03,76,3768
"CFIA",2017,"Q08",49,28,9,8,6,0,0,77,9,14,77,4.05,76,3765
"CFIA",2017,"Q09",50,27,10,6,6,1,0,78,10,12,78,4.1,78,3762
"CFIA",2017,"Q10",26,33,15,15,11,0,0,59,15,26,59,3.49,62,3764
"CFIA",2017,"Q11",27,39,18,10,5,1,0,67,18,15,67,3.75,69,3761
"CFIA",2017,"Q12",4,21,43,23,9,0,0,25,43,32,32,2.87,47,3721
"CFIA",2017,"Q13",8,22,44,20,7,0,1,26,44,30,30,2.96,49,3714
"CFIA",2017,"Q14",20,80,"","","","","",80,"",20,20,"","",3746
"CFIA",2017,"Q15a",44,56,"","","","","","","","",44,"","",740
"CFIA",2017,"Q15b",62,38,"","","","","","","","",62,"","",741
"CFIA",2017,"Q15c",7,93,"","","","","","","","",7,"","",740
"CFIA",2017,"Q15d",1,99,"","","","","","","","",1,"","",740
"CFIA",2017,"Q15e",5,95,"","","","","","","","",5,"","",740
"CFIA",2017,"Q15f",13,87,"","","","","","","","",13,"","",740
"CFIA",2017,"Q15g",6,94,"","","","","","","","",6,"","",740
"CFIA",2017,"Q16",12,88,"","","","","",88,"",12,12,"","",3747
"CFIA",2017,"Q17a",29,71,"","","","","","","","",29,"","",441
"CFIA",2017,"Q17b",81,19,"","","","","","","","",81,"","",442
"CFIA",2017,"Q17c",2,98,"","","","","","","","",2,"","",441
"CFIA",2017,"Q17d",0,100,"","","","","","","","",0,"","",441
"CFIA",2017,"Q17e",7,93,"","","","","","","","",7,"","",441
"CFIA",2017,"Q17f",9,91,"","","","","","","","",9,"","",441
"CFIA",2017,"Q17g",7,93,"","","","","","","","",7,"","",441
"CGC",2017,"Q01",62,25,7,3,1,1,0,89,8,4,89,4.47,87,321
"CGC",2017,"Q02",54,31,8,5,3,1,0,85,8,8,85,4.29,82,320
"CGC",2017,"Q03",46,33,10,7,2,0,0,80,10,10,80,4.15,79,320
"CGC",2017,"Q04",31,40,14,9,4,2,0,72,14,13,72,3.87,72,321
"CGC",2017,"Q05",43,30,9,9,8,1,0,74,9,17,74,3.92,73,320
"CGC",2017,"Q06",45,36,9,6,2,0,0,82,10,9,82,4.16,79,320
"CGC",2017,"Q07",52,32,8,6,2,0,0,85,8,7,85,4.27,82,321
"CGC",2017,"Q08",56,26,7,5,5,1,0,83,8,9,83,4.25,81,321
"CGC",2017,"Q09",59,24,8,3,5,1,0,84,8,8,84,4.31,83,321
"CGC",2017,"Q10",41,31,11,9,8,1,0,72,11,17,72,3.88,72,319
"CGC",2017,"Q11",43,33,13,5,3,3,0,78,14,8,78,4.11,78,321
"CGC",2017,"Q12",8,22,43,21,7,1,0,30,43,27,27,3.04,51,316
"CGC",2017,"Q13",5,20,40,24,10,0,1,35,40,25,25,3.15,54,315
"CGC",2017,"Q14",23,77,"","","","","",77,"",23,23,"","",319
"CGC",2017,"Q15a",47,53,"","","","","","","","",47,"","",72
"CGC",2017,"Q15b",62,38,"","","","","","","","",62,"","",72
"CGC",2017,"Q15d",0,100,"","","","","","","","",0,"","",72
"CGC",2017,"Q15e",7,93,"","","","","","","","",7,"","",72
"CGC",2017,"Q15g",0,100,"","","","","","","","",0,"","",72
"CGC",2017,"Q16",8,92,"","","","","",92,"",8,8,"","",321
"CGC",2017,"Q17a",48,52,"","","","","","","","",48,"","",25
"CGC",2017,"Q17b",58,42,"","","","","","","","",58,"","",25
"CGC",2017,"Q17g",0,100,"","","","","","","","",0,"","",25
"CHRC",2017,"Q01",68,23,2,4,3,1,0,91,2,7,91,4.51,88,134
"CHRC",2017,"Q02",69,24,1,3,2,1,0,94,1,5,94,4.56,89,134
"CHRC",2017,"Q03",50,33,8,5,3,1,0,84,8,8,84,4.23,81,133
"CHRC",2017,"Q04",41,37,14,3,2,3,0,80,14,5,80,4.15,79,134
"CHRC",2017,"Q05",55,25,13,3,2,1,1,82,13,5,82,4.32,83,133
"CHRC",2017,"Q06",46,41,5,3,5,1,0,87,5,8,87,4.21,80,134
"CHRC",2017,"Q07",58,33,3,3,2,1,0,92,3,5,92,4.43,86,133
"CHRC",2017,"Q08",71,16,5,3,3,0,2,89,5,7,89,4.51,88,132
"CHRC",2017,"Q09",67,21,6,2,2,0,2,90,6,4,90,4.53,88,132
"CHRC",2017,"Q10",44,27,14,11,3,0,0,72,14,15,72,3.98,74,132
"CHRC",2017,"Q11",43,36,10,6,4,1,0,80,10,10,80,4.1,77,132
"CHRC",2017,"Q12",4,26,39,13,18,0,0,30,39,31,31,2.85,46,134
"CHRC",2017,"Q13",14,20,33,23,10,1,0,33,33,34,34,2.95,49,134
"CHRC",2017,"Q14",16,84,"","","","","",84,"",16,16,"","",132
"CHRC",2017,"Q15a",47,53,"","","","","","","","",47,"","",20
"CHRC",2017,"Q15b",49,51,"","","","","","","","",49,"","",20
"CHRC",2017,"Q15c",0,100,"","","","","","","","",0,"","",20
"CHRC",2017,"Q15d",0,100,"","","","","","","","",0,"","",20
"CHRC",2017,"Q15g",0,100,"","","","","","","","",0,"","",20
"CHRC",2017,"Q16",6,94,"","","","","",94,"",6,6,"","",134
"CHRC",2017,"Q17a",50,50,"","","","","","","","",50,"","",10
"CHRC",2017,"Q17c",0,100,"","","","","","","","",0,"","",10
"CHRC",2017,"Q17d",0,100,"","","","","","","","",0,"","",10
"CHRC",2017,"Q17f",0,100,"","","","","","","","",0,"","",10
"CI",2017,"Q01",52,31,8,4,3,2,0,85,8,7,85,4.27,82,3697
"CI",2017,"Q02",44,36,8,7,4,0,0,81,8,11,81,4.1,78,3690
"CI",2017,"Q03",37,35,12,9,6,0,0,73,12,15,73,3.89,72,3677
"CI",2017,"Q04",29,37,14,11,7,1,0,67,14,19,67,3.71,68,3683
"CI",2017,"Q05",40,32,12,9,7,0,1,73,12,16,73,3.9,73,3686
"CI",2017,"Q06",36,36,12,9,6,0,0,72,12,15,72,3.86,72,3697
"CI",2017,"Q07",44,37,10,6,3,0,0,81,10,9,81,4.12,78,3696
"CI",2017,"Q08",57,24,7,6,5,0,0,82,7,12,82,4.22,81,3702
"CI",2017,"Q09",57,24,9,5,4,1,0,82,9,9,82,4.26,81,3695
"CI",2017,"Q10",34,31,13,12,10,0,0,65,13,23,65,3.66,66,3697
"CI",2017,"Q11",25,34,21,12,7,2,0,60,21,19,60,3.59,65,3695
"CI",2017,"Q12",7,22,42,19,9,0,0,29,43,29,29,2.97,49,3661
"CI",2017,"Q13",8,20,41,20,9,1,1,30,41,29,29,3.02,51,3660
"CI",2017,"Q14",18,82,"","","","","",82,"",18,18,"","",3650
"CI",2017,"Q15a",50,50,"","","","","","","","",50,"","",657
"CI",2017,"Q15b",65,35,"","","","","","","","",65,"","",657
"CI",2017,"Q15c",8,92,"","","","","","","","",8,"","",657
"CI",2017,"Q15e",7,93,"","","","","","","","",7,"","",656
"CI",2017,"Q15f",5,95,"","","","","","","","",5,"","",657
